# These data are freely available under the Creative Commons Attribution 4.0 International Licence (CC BY 4.0)					
# when using the data please cite as: 					
# Spooner, Cameron; Scheck-Wenderoth, Magdalena; Götze, Hans-Jürgen; Ebbing, Jörg; Hetényi, György (2019): 3D Gravity Constrained Model of Density Distribution Across the Alpine Lithosphere. GFZ Data Services. http://doi.org/10.5880/GFZ.4.5.2019.004
X COORD (UTM Zone 32N)	Y COORD (UTM Zone 32N)	TOP (m.a.s.l)	THICKNESS (m)	DENSITY (Kg/m3)
606635	5238615	1670.236084	10.099976	2450
606635	5258615	1348.711914	43.715088	2450
606635	5278615	871.968566	194.425903	2450
606635	5298615	782.92517	3819.687012	2450
606635	5318615	630.425109	2012.317871	2450
606635	5338615	540.425842	1137.788696	2450
606635	5358615	499.88205	592.769348	2450
606635	5378615	421.338135	137.487061	2450
606635	5398615	523.89978	113.822327	2450
606635	5418615	442.376526	207.124344	2450
606635	5438615	455.066559	55.635376	2450
606635	5458615	446.030914	45.391266	2450
606635	5478615	397.675781	47.821899	2450
606635	5498615	337.131439	102.249573	2450
626635	4898615	1176.117553	6812.932617	2450
626635	4918615	507.467743	6170.889648	2450
626635	4938615	248.688568	6787.433105	2450
626635	4958615	13.811518	7485.964355	2470
626635	4978615	11.788168	7596.79248	2470
626635	4998615	10.789992	5080.897949	2470
626635	5018615	61.850762	2904.286377	2470
626635	5038615	56.88781	1929.430664	2470
626635	5058615	348.504974	1261.011719	2470
626635	5078615	1187.152954	720.03833	2470
626635	5098615	1678.423706	254.263794	2470
626635	5118615	2229.554687	200.52356	2470
626635	5138615	2481.390625	145.658691	2450
626635	5158615	2218.091797	59.974365	2450
626635	5178615	2421.954101	219.675781	2450
626635	5198615	2338.866699	10.099854	2450
626635	5218615	1541.836914	10.099976	2450
626635	5238615	1697.181274	235.332275	2450
626635	5258615	1225.655029	10.099976	2450
626635	5278615	790.847534	179.512268	2450
626635	5298615	772.967102	2613.059326	2450
626635	5318615	620.820922	3134.377441	2450
626635	5338615	558.841919	1147.160156	2450
626635	5358615	492.972443	891.348022	2450
626635	5378615	445.551453	454.749847	2450
626635	5398615	435.786438	67.7276	2450
626635	5418615	487.918976	733.903931	2450
626635	5438615	448.005066	10.100006	2450
626635	5458615	425.186005	77.503265	2450
626635	5478615	365.619598	48.311584	2450
626635	5498615	318.106842	36.251617	2450
646635	4898615	808.269104	6053.022949	2450
646635	4918615	477.770813	6129.810059	2450
646635	4938615	60.094346	6677.937988	2450
646635	4958615	16.135855	7396.504883	2470
646635	4978615	6.19417	5496.836914	2470
646635	4998615	8.789824	4061.586914	2470
646635	5018615	32.836666	852.912598	2470
646635	5038615	133.915344	10.099998	2470
646635	5058615	796.722351	2412.17041	2470
646635	5078615	763.853942	4011.773438	2470
646635	5098615	792.081298	10.100037	2470
646635	5118615	1893.795532	442.078491	2450
646635	5138615	1590.284545	116.321777	2450
646635	5158615	1839.933593	182.216064	2450
646635	5178615	2502.489746	329.859131	2450
646635	5198615	2625.292236	10.099854	2450
646635	5218615	2053.908203	10.099854	2450
646635	5238615	1362.808105	10.099976	2450
646635	5258615	1469.196289	201.412231	2450
646635	5278615	1004.664184	200.988647	2450
646635	5298615	710.289062	1968.996094	2450
646635	5318615	644.061584	3711.537598	2470
646635	5338615	548.407592	1328.790039	2470
646635	5358615	483.946686	884.726196	2470
646635	5378615	458.63205	600.413269	2470
646635	5398615	417.766632	159.237	2470
646635	5418615	511.200653	10.100006	2470
646635	5438615	461.818237	41.097076	2450
646635	5458615	361.621796	46.810333	2450
646635	5478615	309.428314	42.190918	2450
646635	5498615	291.819611	69.665131	2450
666635	4898615	522.798767	5985.533691	2450
666635	4918615	383.207672	6355.561035	2450
666635	4938615	14.457198	7013.125977	2450
666635	4958615	8.836897	7674.602539	2470
666635	4978615	0.099522	3772.328369	2470
