# These data are freely available under the Creative Commons Attribution 4.0 International Licence (CC BY 4.0)					
# when using the data please cite as: 					
# Spooner, Cameron; Scheck-Wenderoth, Magdalena; Götze, Hans-Jürgen; Ebbing, Jörg; Hetényi, György (2019): 3D Gravity Constrained Model of Density Distribution Across the Alpine Lithosphere. GFZ Data Services. http://doi.org/10.5880/GFZ.4.5.2019.004
X COORD (UTM Zone 32N)	Y COORD (UTM Zone 32N)	TOP (m.a.s.l)	THICKNESS (m)	DENSITY (Kg/m3)
606635	5298615	-3036.761842	424.077393	2670
606635	5318615	-1381.892762	974.841431	2670
606635	5338615	-597.362854	996.827881	2670
606635	5358615	-92.887298	960.102478	2670
606635	5378615	283.851074	984.261719	2670
606635	5398615	410.077453	890.247314	2670
606635	5418615	235.252182	509.734253	2670
606635	5438615	399.431183	600.221802	2670
606635	5458615	400.639648	696.728943	2670
606635	5478615	349.853882	894.416626	2670
606635	5498615	234.881866	965.327393	2670
626635	4898615	-5636.815064	10876.09082	2670
626635	4918615	-5663.421905	10060.25977	2670
626635	4938615	-6538.744537	6170.355469	2670
626635	4958615	-7472.152837	3019.550293	2700
626635	4978615	-7585.004312	2590.729492	2700
626635	4998615	-5070.107957	3910.812012	2700
626635	5018615	-2842.435615	4816.682617	2700
626635	5038615	-1872.542854	6069.333984	2700
626635	5058615	-912.506745	4478.265137	2700
626635	5078615	467.114624	2367.280762	2700
626635	5098615	1424.159912	6121.516113	2700
626635	5118615	2029.031127	6584.166016	2700
626635	5138615	2335.731934	6797.750977	2670
626635	5158615	2158.117432	6843.81543	2670
626635	5178615	2202.27832	4883.900391	2670
626635	5198615	2328.766845	11275.77539	2670
626635	5218615	1531.736938	18098.24414	2670
626635	5238615	1461.848999	14449.22266	2670
626635	5258615	1215.555053	9299.886719	2670
626635	5278615	611.335266	6062.924805	2670
626635	5298615	-1840.092224	1864.83313	2670
626635	5318615	-2513.556519	133.932129	2670
626635	5338615	-588.318237	1142.64917	2670
626635	5358615	-398.375579	817.622192	2670
626635	5378615	-9.198394	918.760986	2670
626635	5398615	368.058838	1005.526123	2670
626635	5418615	-245.984955	78.367676	2670
626635	5438615	437.90506	661.448853	2670
626635	5458615	347.68274	594.349731	2670
626635	5478615	317.308014	723.684326	2670
626635	5498615	281.855225	900.277588	2670
646635	4898615	-5244.753845	11132.62695	2670
646635	4918615	-5652.039246	9824.849609	2670
646635	4938615	-6617.843642	5771.808105	2670
646635	4958615	-7380.369028	2518.399902	2700
646635	4978615	-5490.642744	4531.511719	2700
646635	4998615	-4052.79709	5035.75293	2700
646635	5018615	-820.075932	6517.240234	2700
646635	5038615	123.815346	7114.328125	2700
646635	5058615	-1615.448059	5807.738281	2700
646635	5078615	-3247.919496	3809.396973	2700
646635	5098615	781.981261	6711.743164	2700
646635	5118615	1451.717041	6953.711914	2670
646635	5138615	1473.962768	7489.986816	2670
646635	5158615	1657.717529	6702.186035	2670
646635	5178615	2172.630615	3997.773193	2670
646635	5198615	2615.192382	8987.944336	2670
646635	5218615	2043.808349	16937.9082	2670
646635	5238615	1352.708129	14210.05664	2670
646635	5258615	1267.784058	11066.90918	2670
646635	5278615	803.675537	6922.26709	2670
646635	5298615	-1258.707032	2653.384766	2670
646635	5318615	-3067.476014	20.100098	2670
646635	5338615	-780.382447	1262.554321	2680
646635	5358615	-400.77951	980.717163	2680
646635	5378615	-141.781219	974.871216	2680
646635	5398615	258.529632	1045.068359	2680
646635	5418615	501.100647	825.758423	2680
646635	5438615	420.721161	657.981262	2670
646635	5458615	314.811463	569.322144	2670
646635	5478615	267.237396	644.005859	2670
