171011 80 OPL 20 PDMS 13,7 Fe 600 - 6000 Pa;;;;;;;;;;;
;;;;;;;;;;;
Overspeed at 6000 Pa;;;;;;;;;;;
;;;;;;;;;;;
shear rate;shear stress;viscosity;strain;% strain;torque;velocity;time global;time global;time;normal force;
1/s;Pa;Pa.s;;;micro N.m;rad/s;s;min;s;N;
9.45E-07;-1.69E-08;-0.01788;-2.37E-03;-0.23697;-5.09E-08;1.90E-07;41191.008;686.5;8790;1.872;
-7.49E-06;1.34E-07;-0.01788;-2.37E-03;-0.23735;4.03E-07;-1.51E-06;41201.008;686.7;8800;1.804;
-3.64E-07;6.50E-09;-0.01788;-2.37E-03;-0.23712;1.96E-08;-7.32E-08;41211.02;686.9;8810;1.843;
-1.53E-06;2.73E-08;-0.01788;-2.37E-03;-0.2368;8.22E-08;-3.07E-07;41221;687;8820;1.857;
6.25E-06;-1.12E-07;-0.01788;-2.37E-03;-0.23669;-3.37E-07;1.26E-06;41231.02;687.2;8830;1.834;
-9.23E-06;1.65E-07;-0.01788;-2.37E-03;-0.23745;4.97E-07;-1.86E-06;41241.02;687.4;8840;1.852;
1.53E-05;-2.74E-07;-0.01788;-2.37E-03;-0.23723;-8.26E-07;3.09E-06;41251.031;687.5;8850;1.819;
1.31E-05;-2.34E-07;-0.01788;-2.37E-03;-0.23727;-7.05E-07;2.63E-06;41261.02;687.7;8860;1.868;
-1.07E-05;1.91E-07;-0.01788;-2.37E-03;-0.23719;5.76E-07;-2.15E-06;41271.02;687.9;8870;1.82;
-9.38E-06;1.68E-07;-0.01788;-2.37E-03;-0.23677;5.05E-07;-1.89E-06;41281.02;688;8880;1.796;
-1.09E-06;1.95E-08;-0.01788;-2.37E-03;-0.23704;5.87E-08;-2.19E-07;41291.02;688.2;8890;1.852;
-1.12E-05;2.00E-07;-0.01788;-2.37E-03;-0.23736;6.03E-07;-2.25E-06;41301.02;688.4;8900;1.83;
8.87E-06;-1.59E-07;-0.01788;-2.38E-03;-0.23753;-4.78E-07;1.79E-06;41311.02;688.5;8910;1.817;
2.76E-06;-4.94E-08;-0.01788;-2.37E-03;-0.23733;-1.49E-07;5.56E-07;41321.031;688.7;8920;1.849;
-4.36E-06;7.80E-08;-0.01788;-2.37E-03;-0.23711;2.35E-07;-8.78E-07;41331.008;688.9;8930;1.876;
-3.49E-06;6.24E-08;-0.01788;-2.38E-03;-0.23784;1.88E-07;-7.02E-07;41341.02;689;8940;1.89;
-5.45E-06;9.75E-08;-0.01788;-2.37E-03;-0.237;2.94E-07;-1.10E-06;41351.008;689.2;8950;1.872;
7.05E-06;-1.26E-07;-0.01788;-2.37E-03;-0.2373;-3.80E-07;1.42E-06;41361.008;689.4;8960;1.84;
1.94E-05;-3.47E-07;-0.01788;-2.37E-03;-0.23703;-1.05E-06;3.91E-06;41371.02;689.5;8970;1.886;
-1.11E-05;1.98E-07;-0.01788;-2.38E-03;-0.23746;5.95E-07;-2.22E-06;41381.02;689.7;8980;1.865;
-3.64E-07;6.50E-09;-0.01788;-2.38E-03;-0.23819;1.96E-08;-7.32E-08;41391.008;689.9;8990;1.884;
8.22E-06;-1.47E-07;-0.01788;-2.37E-03;-0.23743;-4.43E-07;1.65E-06;41401.008;690;9000;1.857;
-2.11E-06;3.77E-08;-0.01787;-2.37E-03;-0.23735;1.14E-07;-4.24E-07;41411.008;690.2;9010;1.937;
8.80E-06;-1.57E-07;-0.01788;-2.38E-03;-0.23757;-4.74E-07;1.77E-06;41421.008;690.4;9020;1.905;
-4.58E-06;8.19E-08;-0.01788;-2.38E-03;-0.23764;2.47E-07;-9.22E-07;41431.02;690.5;9030;1.878;
1.36E-05;-2.43E-07;-0.01788;-2.38E-03;-0.23826;-7.32E-07;2.74E-06;41441.008;690.7;9040;1.896;
1.07E-05;-1.91E-07;-0.01788;-2.38E-03;-0.23761;-5.76E-07;2.15E-06;41451.008;690.9;9050;1.862;
-7.05E-06;1.26E-07;-0.01788;-2.38E-03;-0.23772;3.80E-07;-1.42E-06;41461.008;691;9060;1.907;
5.31E-06;-9.49E-08;-0.01788;-2.38E-03;-0.23802;-2.86E-07;1.07E-06;41481.008;691.4;9080;1.872;
1.67E-06;-2.99E-08;-0.01788;-2.38E-03;-0.23766;-9.01E-08;3.37E-07;41491.008;691.5;9090;1.856;
-9.89E-06;1.77E-07;-0.01788;-2.38E-03;-0.23783;5.33E-07;-1.99E-06;41501.008;691.7;9100;1.898;
-8.00E-06;1.43E-07;-0.01788;-2.38E-03;-0.23833;4.31E-07;-1.61E-06;41511.008;691.9;9110;1.877;
-7.93E-06;1.42E-07;-0.01788;-2.38E-03;-0.23809;4.27E-07;-1.60E-06;41521.008;692;9120;1.91;
1.82E-06;-3.25E-08;-0.01788;-2.39E-03;-0.23864;-9.79E-08;3.66E-07;41531.008;692.2;9130;1.855;
1.28E-05;-2.29E-07;-0.01788;-2.38E-03;-0.23838;-6.89E-07;2.58E-06;41541.008;692.4;9140;1.922;
-4.14E-06;7.41E-08;-0.01788;-2.38E-03;-0.23804;2.23E-07;-8.34E-07;41551.008;692.5;9150;1.911;
3.78E-06;-6.76E-08;-0.01788;-2.38E-03;-0.23803;-2.04E-07;7.61E-07;41561.008;692.7;9160;1.908;
-4.73E-06;8.45E-08;-0.01788;-2.38E-03;-0.2381;2.55E-07;-9.51E-07;41571.008;692.9;9170;1.904;
4.07E-06;-7.28E-08;-0.01788;-2.38E-03;-0.2382;-2.19E-07;8.19E-07;41581.008;693;9180;1.91;
-6.47E-06;1.16E-07;-0.01788;-2.39E-03;-0.23846;3.49E-07;-1.30E-06;41591.008;693.2;9190;1.945;
-7.20E-06;1.29E-07;-0.01788;-2.38E-03;-0.23796;3.88E-07;-1.45E-06;41601.008;693.4;9200;1.907;
-2.33E-06;4.16E-08;-0.01788;-2.38E-03;-0.23808;1.25E-07;-4.68E-07;41611.031;693.5;9210;1.944;
-1.53E-06;2.73E-08;-0.01788;-2.38E-03;-0.23781;8.22E-08;-3.07E-07;41621;693.7;9220;1.935;
-4.36E-06;7.80E-08;-0.01788;-2.39E-03;-0.23859;2.35E-07;-8.78E-07;41631;693.9;9230;1.918;
-9.74E-06;1.74E-07;-0.01788;-2.39E-03;-0.23848;5.25E-07;-1.96E-06;41641;694;9240;1.879;
3.85E-06;-6.89E-08;-0.01788;-2.39E-03;-0.23864;-2.08E-07;7.75E-07;41651;694.2;9250;1.911;
-2.11E-05;3.77E-07;-0.01787;-2.38E-03;-0.23831;1.14E-06;-4.24E-06;41661;694.4;9260;1.963;
1.32E-05;-2.37E-07;-0.01788;-2.38E-03;-0.23816;-7.13E-07;2.66E-06;41671;694.5;9270;1.937;
-1.98E-05;3.54E-07;-0.01788;-2.38E-03;-0.23819;1.07E-06;-3.98E-06;41681.02;694.7;9280;1.907;
3.13E-06;-5.59E-08;-0.01788;-2.38E-03;-0.23827;-1.68E-07;6.29E-07;41691.02;694.9;9290;1.936;
7.34E-06;-1.31E-07;-0.01788;-2.39E-03;-0.23866;-3.96E-07;1.48E-06;41701.02;695;9300;1.923;
2.18E-07;-3.90E-09;-0.01788;-2.38E-03;-0.23801;-1.18E-08;4.39E-08;41711.02;695.2;9310;1.947;
-6.33E-06;1.13E-07;-0.01788;-2.38E-03;-0.23841;3.41E-07;-1.27E-06;41721.02;695.4;9320;1.963;
8.73E-07;-1.56E-08;-0.01788;-2.39E-03;-0.23875;-4.70E-08;1.76E-07;41731.02;695.5;9330;1.93;
-1.63E-05;2.91E-07;-0.01788;-2.39E-03;-0.23879;8.77E-07;-3.28E-06;41741.02;695.7;9340;1.924;
1.43E-05;-2.56E-07;-0.01788;-2.38E-03;-0.23823;-7.71E-07;2.88E-06;41751.02;695.9;9350;1.969;
-6.54E-07;1.17E-08;-0.01788;-2.39E-03;-0.23884;3.52E-08;-1.32E-07;41761.02;696;9360;1.926;
1.93E-05;-3.46E-07;-0.01788;-2.38E-03;-0.23805;-1.04E-06;3.89E-06;41771.02;696.2;9370;1.925;
7.85E-06;-1.40E-07;-0.01788;-2.38E-03;-0.23839;-4.23E-07;1.58E-06;41781.02;696.4;9380;1.928;
4.14E-06;-7.41E-08;-0.01788;-2.38E-03;-0.23824;-2.23E-07;8.34E-07;41791.02;696.5;9390;1.933;
-4.94E-06;8.84E-08;-0.01788;-2.39E-03;-0.23875;2.66E-07;-9.95E-07;41801.02;696.7;9400;1.957;
-6.18E-06;1.11E-07;-0.01788;-2.39E-03;-0.23893;3.33E-07;-1.24E-06;41811.02;696.9;9410;2.005;
2.76E-06;-4.94E-08;-0.01788;-2.39E-03;-0.23856;-1.49E-07;5.56E-07;41821.02;697;9420;2.001;
-1.08E-05;1.94E-07;-0.01788;-2.39E-03;-0.23867;5.83E-07;-2.18E-06;41831.02;697.2;9430;1.924;
2.18E-06;-3.90E-08;-0.01788;-2.38E-03;-0.23829;-1.18E-07;4.39E-07;41841.008;697.4;9440;1.95;
1.89E-06;-3.38E-08;-0.01788;-2.39E-03;-0.23858;-1.02E-07;3.80E-07;41851.02;697.5;9450;1.957;
-6.33E-06;1.13E-07;-0.01788;-2.39E-03;-0.239;3.41E-07;-1.27E-06;41861.008;697.7;9460;1.932;
1.60E-06;-2.86E-08;-0.01788;-2.39E-03;-0.2394;-8.62E-08;3.22E-07;41871.008;697.9;9470;1.984;
1.16E-06;-2.08E-08;-0.01788;-2.39E-03;-0.23914;-6.27E-08;2.34E-07;41881.008;698;9480;1.992;
1.45E-06;-2.60E-08;-0.01788;-2.39E-03;-0.23925;-7.83E-08;2.93E-07;41891.008;698.2;9490;1.995;
2.84E-06;-5.07E-08;-0.01787;-2.39E-03;-0.23879;-1.53E-07;5.71E-07;41901.02;698.4;9500;1.971;
-1.11E-05;1.99E-07;-0.01788;-2.39E-03;-0.23916;5.99E-07;-2.24E-06;41911.008;698.5;9510;2.002;
6.33E-06;-1.13E-07;-0.01788;-2.39E-03;-0.23867;-3.41E-07;1.27E-06;41921.008;698.7;9520;1.989;
1.01E-05;-1.81E-07;-0.01787;-2.39E-03;-0.23933;-5.44E-07;2.03E-06;41931.008;698.9;9530;2.005;
-5.45E-06;9.75E-08;-0.01788;-2.39E-03;-0.23896;2.94E-07;-1.10E-06;41941.008;699;9540;1.984;
-1.45E-07;2.60E-09;-0.01788;-2.39E-03;-0.23926;7.83E-09;-2.93E-08;41951.008;699.2;9550;2;
-4.29E-06;7.67E-08;-0.01788;-2.39E-03;-0.23924;2.31E-07;-8.63E-07;41961.008;699.4;9560;1.964;
2.76E-06;-4.94E-08;-0.01788;-2.39E-03;-0.23913;-1.49E-07;5.56E-07;41971.02;699.5;9570;1.964;
1.96E-06;-3.51E-08;-0.01788;-2.40E-03;-0.23955;-1.06E-07;3.95E-07;41981.008;699.7;9580;2.016;
-1.67E-06;2.99E-08;-0.01788;-2.39E-03;-0.23876;9.01E-08;-3.37E-07;41991.008;699.9;9590;2.017;
-3.64E-06;6.50E-08;-0.01788;-2.39E-03;-0.2387;1.96E-07;-7.32E-07;42001.008;700;9600;1.96;
1.01E-05;-1.81E-07;-0.01787;-2.39E-03;-0.23927;-5.44E-07;2.03E-06;42011.008;700.2;9610;2.012;
9.45E-06;-1.69E-07;-0.01788;-2.40E-03;-0.23949;-5.09E-07;1.90E-06;42021.008;700.4;9620;2.023;
-2.04E-06;3.64E-08;-0.01787;-2.40E-03;-0.2395;1.10E-07;-4.10E-07;42031.008;700.5;9630;1.949;
-1.16E-06;2.08E-08;-0.01788;-2.39E-03;-0.23932;6.27E-08;-2.34E-07;42041.008;700.7;9640;1.962;
-2.40E-06;4.29E-08;-0.01788;-2.39E-03;-0.23927;1.29E-07;-4.83E-07;42051.008;700.9;9650;1.974;
1.53E-06;-2.73E-08;-0.01788;-2.40E-03;-0.23978;-8.22E-08;3.07E-07;42061.02;701;9660;2.005;
-1.75E-06;3.12E-08;-0.01788;-2.39E-03;-0.23923;9.40E-08;-3.51E-07;42071.008;701.2;9670;1.987;
-3.35E-06;5.98E-08;-0.01788;-2.40E-03;-0.23954;1.80E-07;-6.73E-07;42081.008;701.4;9680;2.014;
-5.31E-06;9.49E-08;-0.01788;-2.39E-03;-0.23914;2.86E-07;-1.07E-06;42091;701.5;9690;2.063;
-5.82E-06;1.04E-07;-0.01788;-2.39E-03;-0.23923;3.13E-07;-1.17E-06;42101;701.7;9700;2.031;
-1.32E-05;2.35E-07;-0.01788;-2.39E-03;-0.23922;7.09E-07;-2.65E-06;42111;701.9;9710;2.006;
5.02E-06;-8.97E-08;-0.01788;-2.39E-03;-0.23933;-2.70E-07;1.01E-06;42121;702;9720;2.005;
-6.47E-06;1.16E-07;-0.01788;-2.39E-03;-0.23878;3.49E-07;-1.30E-06;42131.02;702.2;9730;1.991;
-4.14E-06;7.41E-08;-0.01788;-2.39E-03;-0.2394;2.23E-07;-8.34E-07;42141;702.4;9740;2.021;
5.82E-07;-1.04E-08;-0.01788;-2.40E-03;-0.23957;-3.13E-08;1.17E-07;42151;702.5;9750;2.04;
-1.53E-06;2.73E-08;-0.01788;-2.40E-03;-0.23979;8.22E-08;-3.07E-07;42161.02;702.7;9760;1.999;
2.91E-06;-5.20E-08;-0.01788;-2.39E-03;-0.23923;-1.57E-07;5.85E-07;42171.02;702.9;9770;1.996;
7.05E-06;-1.26E-07;-0.01788;-2.39E-03;-0.23932;-3.80E-07;1.42E-06;42181.02;703;9780;2.038;
7.27E-06;-1.30E-07;-0.01788;-2.40E-03;-0.24001;-3.92E-07;1.46E-06;42191.039;703.2;9790;1.966;
4.29E-06;-7.67E-08;-0.01788;-2.40E-03;-0.23955;-2.31E-07;8.63E-07;42201.008;703.4;9800;2.022;
1.00E-05;-1.79E-07;-0.01788;-2.40E-03;-0.23965;-5.40E-07;2.02E-06;42211.02;703.5;9810;2.044;
1.24E-05;-2.21E-07;-0.01788;-2.40E-03;-0.23965;-6.66E-07;2.49E-06;42221.02;703.7;9820;1.998;
-5.09E-06;9.10E-08;-0.01788;-2.40E-03;-0.23996;2.74E-07;-1.02E-06;42231.008;703.9;9830;2.044;
7.20E-06;-1.29E-07;-0.01788;-2.39E-03;-0.23944;-3.88E-07;1.45E-06;42241.008;704;9840;2.083;
1.60E-05;-2.86E-07;-0.01788;-2.39E-03;-0.23938;-8.62E-07;3.22E-06;42251.008;704.2;9850;2.064;
-3.64E-07;6.50E-09;-0.01788;-2.40E-03;-0.2397;1.96E-08;-7.32E-08;42261.008;704.4;9860;2.034;
2.11E-06;-3.77E-08;-0.01787;-2.40E-03;-0.23978;-1.14E-07;4.24E-07;42271.008;704.5;9870;1.991;
-5.16E-06;9.23E-08;-0.01788;-2.40E-03;-0.23989;2.78E-07;-1.04E-06;42281.02;704.7;9880;2.02;
-8.73E-06;1.56E-07;-0.01788;-2.40E-03;-0.23998;4.70E-07;-1.76E-06;42291.008;704.9;9890;2.028;
2.69E-06;-4.81E-08;-0.01788;-2.40E-03;-0.23971;-1.45E-07;5.41E-07;42301.008;705;9900;2.026;
-1.75E-06;3.12E-08;-0.01788;-2.40E-03;-0.24038;9.40E-08;-3.51E-07;42311.008;705.2;9910;2.01;
-8.29E-06;1.48E-07;-0.01788;-2.40E-03;-0.24017;4.46E-07;-1.67E-06;42321.008;705.4;9920;2.049;
-3.93E-06;7.02E-08;-0.01788;-2.40E-03;-0.2402;2.11E-07;-7.90E-07;42331.008;705.5;9930;2.043;
8.80E-06;-1.57E-07;-0.01788;-2.40E-03;-0.24022;-4.74E-07;1.77E-06;42341.008;705.7;9940;2.012;
-1.69E-05;3.02E-07;-0.01788;-2.40E-03;-0.24006;9.08E-07;-3.39E-06;42351.008;705.9;9950;2.016;
-2.91E-07;5.20E-09;-0.01788;-2.40E-03;-0.24002;1.57E-08;-5.85E-08;42361.008;706;9960;2.069;
3.85E-06;-6.89E-08;-0.01788;-2.40E-03;-0.23968;-2.08E-07;7.75E-07;42371.008;706.2;9970;2.042;
-5.02E-06;8.97E-08;-0.01788;-2.40E-03;-0.24002;2.70E-07;-1.01E-06;42381.008;706.4;9980;2.053;
-3.49E-06;6.24E-08;-0.01788;-2.41E-03;-0.24054;1.88E-07;-7.02E-07;42391.008;706.5;9990;2.082;
-4.58E-06;-3.04E-07;0.06639;-2.40E-03;-0.23991;-9.16E-07;-9.22E-07;42401;706.7;10000;2.078;
5.74E-06;-1.03E-07;-0.01787;-2.40E-03;-0.23984;-3.09E-07;1.16E-06;42411;706.9;10010;2.041;
-8.80E-06;1.57E-07;-0.01788;-2.40E-03;-0.24008;4.74E-07;-1.77E-06;42421;707;10020;1.998;
3.56E-06;-6.37E-08;-0.01788;-2.40E-03;-0.24004;-1.92E-07;7.17E-07;42431;707.2;10030;2.058;
-1.19E-05;2.13E-07;-0.01788;-2.40E-03;-0.23973;6.42E-07;-2.40E-06;42441;707.4;10040;2.03;
-1.11E-05;1.98E-07;-0.01788;-2.40E-03;-0.24008;5.95E-07;-2.22E-06;42451;707.5;10050;2.049;
-1.04E-05;1.86E-07;-0.01788;-2.40E-03;-0.24022;5.60E-07;-2.09E-06;42461;707.7;10060;2.03;
-9.02E-06;1.61E-07;-0.01788;-2.41E-03;-0.24047;4.86E-07;-1.81E-06;42471;707.9;10070;2.048;
2.91E-06;-5.20E-08;-0.01788;-2.40E-03;-0.24041;-1.57E-07;5.85E-07;42481;708;10080;2.055;
3.35E-06;-5.98E-08;-0.01788;-2.41E-03;-0.2406;-1.80E-07;6.73E-07;42491;708.2;10090;2.014;
-1.75E-05;3.13E-07;-0.01788;-2.40E-03;-0.24016;9.44E-07;-3.53E-06;42501;708.4;10100;2.02;
8.65E-06;-1.55E-07;-0.01788;-2.41E-03;-0.24051;-4.66E-07;1.74E-06;42511;708.5;10110;2.045;
3.42E-06;-6.11E-08;-0.01788;-2.41E-03;-0.24052;-1.84E-07;6.88E-07;42521;708.7;10120;2.029;
8.14E-06;-1.46E-07;-0.01788;-2.40E-03;-0.24002;-4.39E-07;1.64E-06;42531;708.9;10130;2.056;
4.58E-06;-8.19E-08;-0.01788;-2.40E-03;-0.24029;-2.47E-07;9.22E-07;42541;709;10140;2.083;
-1.31E-06;2.34E-08;-0.01788;-2.40E-03;-0.24009;7.05E-08;-2.63E-07;42551;709.2;10150;2.095;
9.16E-06;-1.64E-07;-0.01788;-2.40E-03;-0.24036;-4.93E-07;1.84E-06;42561;709.4;10160;2.037;
-6.69E-06;1.20E-07;-0.01788;-2.41E-03;-0.24067;3.60E-07;-1.35E-06;42571;709.5;10170;2.055;
9.96E-06;-1.78E-07;-0.01788;-2.40E-03;-0.24013;-5.37E-07;2.00E-06;42581;709.7;10180;2.047;
5.82E-06;-1.04E-07;-0.01788;-2.41E-03;-0.24077;-3.13E-07;1.17E-06;42591;709.9;10190;2.057;
-3.93E-06;7.02E-08;-0.01788;-2.41E-03;-0.24056;2.11E-07;-7.90E-07;42601;710;10200;2.094;
5.45E-06;-9.75E-08;-0.01788;-2.40E-03;-0.24006;-2.94E-07;1.10E-06;42611;710.2;10210;2.025;
-6.98E-06;1.25E-07;-0.01788;-2.40E-03;-0.24037;3.76E-07;-1.40E-06;42621;710.4;10220;2.083;
7.63E-06;-1.37E-07;-0.01788;-2.41E-03;-0.2409;-4.11E-07;1.54E-06;42631;710.5;10230;2.058;
1.03E-05;-1.85E-07;-0.01788;-2.41E-03;-0.24063;-5.56E-07;2.08E-06;42641;710.7;10240;2.091;
-1.56E-05;2.78E-07;-0.01788;-2.40E-03;-0.24009;8.38E-07;-3.13E-06;42651;710.9;10250;2.038;
2.07E-05;-3.70E-07;-0.01787;-2.40E-03;-0.24035;-1.12E-06;4.17E-06;42661;711;10260;2.046;
-7.27E-08;1.30E-09;-0.01788;-2.41E-03;-0.24047;3.92E-09;-1.46E-08;42671;711.2;10270;2.068;
-1.38E-06;2.47E-08;-0.01788;-2.41E-03;-0.24093;7.44E-08;-2.78E-07;42681;711.4;10280;2.088;
-1.02E-06;1.82E-08;-0.01787;-2.41E-03;-0.24067;5.48E-08;-2.05E-07;42691;711.5;10290;2.1;
2.47E-06;-4.42E-08;-0.01788;-2.41E-03;-0.24065;-1.33E-07;4.97E-07;42701;711.7;10300;2.102;
-5.38E-06;9.62E-08;-0.01788;-2.41E-03;-0.24071;2.90E-07;-1.08E-06;42711;711.9;10310;2.064;
1.99E-05;-3.56E-07;-0.01788;-2.41E-03;-0.24065;-1.07E-06;4.01E-06;42721;712;10320;2.124;
-5.09E-06;9.10E-08;-0.01788;-2.41E-03;-0.24079;2.74E-07;-1.02E-06;42731;712.2;10330;2.128;
1.21E-05;-2.17E-07;-0.01788;-2.41E-03;-0.24074;-6.54E-07;2.44E-06;42741;712.4;10340;2.076;
-3.93E-06;7.02E-08;-0.01788;-2.41E-03;-0.24093;2.11E-07;-7.90E-07;42751;712.5;10350;2.122;
-7.20E-06;1.29E-07;-0.01788;-2.41E-03;-0.24118;3.88E-07;-1.45E-06;42761;712.7;10360;2.122;
7.13E-06;-1.27E-07;-0.01788;-2.41E-03;-0.24128;-3.84E-07;1.43E-06;42771;712.9;10370;2.14;
2.91E-07;-5.20E-09;-0.01788;-2.41E-03;-0.24079;-1.57E-08;5.85E-08;42781;713;10380;2.117;
-5.53E-06;9.88E-08;-0.01788;-2.41E-03;-0.24077;2.98E-07;-1.11E-06;42791;713.2;10390;2.055;
-4.22E-06;7.54E-08;-0.01788;-2.41E-03;-0.24077;2.27E-07;-8.49E-07;42801;713.4;10400;2.127;
4.80E-06;-8.58E-08;-0.01788;-2.41E-03;-0.24129;-2.58E-07;9.66E-07;42811;713.5;10410;2.122;
-4.14E-06;7.41E-08;-0.01788;-2.41E-03;-0.24125;2.23E-07;-8.34E-07;42821;713.7;10420;2.068;
8.07E-06;-1.44E-07;-0.01788;-2.41E-03;-0.2412;-4.35E-07;1.62E-06;42831;713.9;10430;2.061;
6.54E-07;-1.17E-08;-0.01788;-2.41E-03;-0.2413;-3.52E-08;1.32E-07;42841;714;10440;2.122;
-4.14E-06;7.41E-08;-0.01788;-2.41E-03;-0.2413;2.23E-07;-8.34E-07;42851;714.2;10450;2.1;
7.27E-07;-1.30E-08;-0.01788;-2.41E-03;-0.24113;-3.92E-08;1.46E-07;42861;714.4;10460;2.148;
7.27E-07;-1.30E-08;-0.01788;-2.41E-03;-0.24081;-3.92E-08;1.46E-07;42871;714.5;10470;2.07;
2.18E-07;-3.90E-09;-0.01788;-2.42E-03;-0.24161;-1.18E-08;4.39E-08;42881;714.7;10480;2.086;
3.93E-06;-7.02E-08;-0.01788;-2.41E-03;-0.2412;-2.12E-07;7.90E-07;42891;714.9;10490;2.082;
3.13E-06;-5.59E-08;-0.01788;-2.41E-03;-0.24108;-1.68E-07;6.29E-07;42901;715;10500;2.086;
1.38E-06;-2.47E-08;-0.01788;-2.41E-03;-0.24123;-7.44E-08;2.78E-07;42911;715.2;10510;2.117;
1.00E-05;-1.79E-07;-0.01788;-2.41E-03;-0.24139;-5.40E-07;2.02E-06;42921;715.4;10520;2.127;
1.89E-05;-3.38E-07;-0.01788;-2.41E-03;-0.24091;-1.02E-06;3.80E-06;42931;715.5;10530;2.126;
7.34E-06;-1.31E-07;-0.01788;-2.41E-03;-0.24088;-3.96E-07;1.48E-06;42941;715.7;10540;2.102;
-6.54E-06;1.17E-07;-0.01788;-2.41E-03;-0.2409;3.52E-07;-1.32E-06;42951;715.9;10550;2.09;
-2.40E-06;4.29E-08;-0.01788;-2.41E-03;-0.24105;1.29E-07;-4.83E-07;42961;716;10560;2.089;
-6.91E-06;1.24E-07;-0.01788;-2.41E-03;-0.24096;3.72E-07;-1.39E-06;42971;716.2;10570;2.096;
-2.40E-06;4.29E-08;-0.01788;-2.41E-03;-0.24109;1.29E-07;-4.83E-07;42981;716.4;10580;2.09;
1.00E-05;-1.79E-07;-0.01788;-2.41E-03;-0.24122;-5.40E-07;2.02E-06;42991;716.5;10590;2.138;
3.20E-06;-5.72E-08;-0.01788;-2.41E-03;-0.24137;-1.72E-07;6.44E-07;43001;716.7;10600;2.119;
-4.51E-06;8.06E-08;-0.01788;-2.42E-03;-0.24146;2.43E-07;-9.07E-07;43011;716.9;10610;2.095;
5.82E-07;-1.04E-08;-0.01788;-2.41E-03;-0.24132;-3.13E-08;1.17E-07;43021;717;10620;2.103;
-4.29E-06;7.67E-08;-0.01788;-2.41E-03;-0.2412;2.31E-07;-8.63E-07;43031;717.2;10630;2.15;
-2.33E-06;4.16E-08;-0.01788;-2.41E-03;-0.24117;1.25E-07;-4.68E-07;43041;717.4;10640;2.086;
7.13E-06;-1.27E-07;-0.01788;-2.42E-03;-0.24155;-3.84E-07;1.43E-06;43051;717.5;10650;2.106;
9.31E-06;-1.66E-07;-0.01787;-2.41E-03;-0.24116;-5.01E-07;1.87E-06;43061;717.7;10660;2.123;
8.73E-06;-1.56E-07;-0.01788;-2.42E-03;-0.24179;-4.70E-07;1.76E-06;43071;717.9;10670;2.135;
-3.42E-06;6.11E-08;-0.01788;-2.42E-03;-0.242;1.84E-07;-6.88E-07;43081;718;10680;2.123;
4.36E-07;-7.80E-09;-0.01788;-2.42E-03;-0.24194;-2.35E-08;8.78E-08;43091;718.2;10690;2.084;
9.67E-06;-1.73E-07;-0.01788;-2.41E-03;-0.24136;-5.21E-07;1.95E-06;43101;718.4;10700;2.107;
-7.27E-06;1.30E-07;-0.01788;-2.42E-03;-0.24156;3.92E-07;-1.46E-06;43111;718.5;10710;2.145;
1.39E-05;-2.48E-07;-0.01788;-2.42E-03;-0.24195;-7.48E-07;2.79E-06;43121;718.7;10720;2.08;
1.28E-05;-2.29E-07;-0.01788;-2.42E-03;-0.2418;-6.89E-07;2.58E-06;43131;718.9;10730;2.096;
8.73E-07;-1.56E-08;-0.01788;-2.42E-03;-0.24195;-4.70E-08;1.76E-07;43141;719;10740;2.068;
-1.67E-06;2.99E-08;-0.01788;-2.42E-03;-0.24201;9.01E-08;-3.37E-07;43151;719.2;10750;2.083;
-6.98E-06;1.25E-07;-0.01788;-2.42E-03;-0.24179;3.76E-07;-1.40E-06;43161;719.4;10760;2.129;
2.25E-05;-4.03E-07;-0.01788;-2.42E-03;-0.2418;-1.21E-06;4.54E-06;43171;719.5;10770;2.134;
2.91E-06;-5.20E-08;-0.01788;-2.42E-03;-0.24238;-1.57E-07;5.85E-07;43181;719.7;10780;2.106;
-4.14E-06;7.41E-08;-0.01788;-2.42E-03;-0.24215;2.23E-07;-8.34E-07;43191;719.9;10790;2.082;
-8.22E-06;1.47E-07;-0.01788;-2.42E-03;-0.24166;4.43E-07;-1.65E-06;43201;720;10800;2.138;
1.41E-05;1500;1.06E+08;8.45E-04;0.08452;4519.6;2.84E-06;43212.012;720.2;10.012;2.137;
8.07E-06;1500;1.86E+08;1.03E-03;0.10301;4519.6;1.62E-06;43222.02;720.4;20.02;2.335;
1.75E-06;1500;8.60E+08;1.15E-03;0.11548;4519.6;3.51E-07;43232.012;720.5;30.012;2.573;
7.34E-06;1500;2.04E+08;1.25E-03;0.12513;4519.6;1.48E-06;43242.016;720.7;40.016;2.79;
3.27E-06;1500;4.59E+08;1.33E-03;0.13259;4519.6;6.58E-07;43252.012;720.9;50.012;3.026;
-3.78E-06;1500;-3.97E+08;1.40E-03;0.14029;4519.6;-7.61E-07;43262.016;721;60.016;3.204;
1.21E-05;1500;1.24E+08;1.46E-03;0.14606;4519.6;2.43E-06;43272.012;721.2;70.012;3.331;
3.13E-06;1500;4.80E+08;1.53E-03;0.15261;4519.6;6.29E-07;43282.012;721.4;80.012;3.491;
-1.56E-05;1500;-9.64E+07;1.58E-03;0.15778;4519.6;-3.13E-06;43292.012;721.5;90.012;3.668;
5.60E-06;1500;2.68E+08;1.63E-03;0.16309;4519.6;1.13E-06;43302.012;721.7;100.01;3.84;
