171012 40 OPL 60 PDMS 38,3 Fe 5 - 4000 Pa;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
shear rate;shear stress;viscosity;strain;% strain;torque;velocity;time global;time global;time;normal force
1/s;Pa;Pa.s;;;micro N.m;rad/s;s;min;s;N
1.43E-05;25;1.75E+06;0.027225;2.7225;75.327;2.88E-06;56371.012;939.5;2370;-0.08303
2.18E-07;25;1.15E+08;0.027296;2.7296;75.327;4.39E-08;56381.012;939.7;2380;-0.09421
5.96E-06;25;4.19E+06;0.027381;2.7381;75.327;1.20E-06;56391.012;939.9;2390;-0.07724
1.31E-06;25;1.91E+07;0.027452;2.7452;75.327;2.63E-07;56401.012;940;2400;-0.08805
1.16E-06;25;2.15E+07;0.027533;2.7533;75.327;2.34E-07;56411.012;940.2;2410;-0.09325
9.74E-06;25;2.57E+06;0.027602;2.7602;75.327;1.96E-06;56421.02;940.4;2420;-0.08439
8.80E-06;25;2.84E+06;0.027674;2.7674;75.327;1.77E-06;56431.012;940.5;2430;-0.1016
1.07E-05;25;2.34E+06;0.027752;2.7752;75.327;2.15E-06;56441.012;940.7;2440;-0.1006
7.71E-06;25;3.24E+06;0.027824;2.7824;75.327;1.55E-06;56451.012;940.9;2450;-0.08244
1.45E-07;25;1.72E+08;0.027902;2.7902;75.327;2.93E-08;56461;941;2460;-0.09752
2.98E-06;25;8.39E+06;0.027979;2.7979;75.327;6.00E-07;56471.012;941.2;2470;-0.1056
1.16E-05;25;2.16E+06;0.028053;2.8053;75.327;2.33E-06;56481;941.4;2480;-0.1039
-3.71E-06;25;-6.74E+06;0.028122;2.8122;75.327;-7.46E-07;56491.012;941.5;2490;-0.09307
4.07E-06;25;6.14E+06;0.028198;2.8198;75.327;8.19E-07;56501.012;941.7;2500;-0.09793
-7.27E-07;25;-3.44E+07;0.028275;2.8275;75.327;-1.46E-07;56511;941.9;2510;-0.09002
4.14E-06;25;6.03E+06;0.028353;2.8353;75.327;8.34E-07;56521;942;2520;-0.09716
8.51E-06;25;2.94E+06;0.028427;2.8427;75.327;1.71E-06;56531;942.2;2530;-0.0985
7.27E-08;25;3.44E+08;0.028495;2.8495;75.327;1.46E-08;56541.012;942.4;2540;-0.08946
7.42E-06;25;3.37E+06;0.02857;2.857;75.327;1.49E-06;56551;942.5;2550;-0.09831
1.12E-05;25;2.23E+06;0.02864;2.864;75.327;2.25E-06;56561;942.7;2560;-0.09156
4.58E-06;25;5.46E+06;0.028717;2.8717;75.327;9.22E-07;56571;942.9;2570;-0.09254
8.65E-06;25;2.89E+06;0.028789;2.8789;75.327;1.74E-06;56581;943;2580;-0.09561
7.93E-06;25;3.16E+06;0.028867;2.8867;75.327;1.60E-06;56591;943.2;2590;-0.09525
8.73E-07;25;2.87E+07;0.02894;2.894;75.327;1.76E-07;56601;943.4;2600;-0.09908
6.62E-06;25;3.78E+06;0.029009;2.9009;75.327;1.33E-06;56611;943.5;2610;-0.1095
1.26E-05;25;1.99E+06;0.029081;2.9081;75.327;2.53E-06;56621;943.7;2620;-0.1049
3.05E-06;25;8.19E+06;0.029159;2.9159;75.327;6.14E-07;56631;943.9;2630;-0.102
-5.09E-07;25;-4.91E+07;0.029238;2.9238;75.327;-1.02E-07;56641;944;2640;-0.1151
-7.63E-06;25;-3.28E+06;0.029306;2.9306;75.327;-1.54E-06;56651;944.2;2650;-0.08124
-7.42E-06;25;-3.37E+06;0.029375;2.9375;75.327;-1.49E-06;56661;944.4;2660;-0.07949
2.25E-06;25;1.11E+07;0.029449;2.9449;75.327;4.54E-07;56670.988;944.5;2670;-0.08777
3.49E-06;25;7.16E+06;0.029519;2.9519;75.327;7.02E-07;56680.988;944.7;2680;-0.08394
9.45E-07;25;2.65E+07;0.029592;2.9592;75.327;1.90E-07;56690.98;944.9;2690;-0.0799
5.45E-06;25;4.59E+06;0.029663;2.9663;75.327;1.10E-06;56700.988;945;2700;-0.09377
-3.05E-06;25;-8.19E+06;0.029739;2.9739;75.327;-6.14E-07;56710.98;945.2;2710;-0.1011
2.25E-06;25;1.11E+07;0.029809;2.9809;75.327;4.54E-07;56720.98;945.4;2720;-0.1048
5.67E-06;25;4.41E+06;0.029885;2.9885;75.327;1.14E-06;56730.988;945.5;2730;-0.1044
1.52E-05;25;1.65E+06;0.029949;2.9949;75.327;3.06E-06;56740.98;945.7;2740;-0.1034
1.19E-05;25;2.11E+06;0.030021;3.0021;75.327;2.39E-06;56750.988;945.9;2750;-0.1009
-8.14E-06;25;-3.07E+06;0.030098;3.0098;75.327;-1.64E-06;56760.98;946;2760;-0.1025
-1.16E-06;25;-2.15E+07;0.030165;3.0165;75.327;-2.34E-07;56771;946.2;2770;-0.0959
3.05E-06;25;8.19E+06;0.03024;3.024;75.327;6.14E-07;56781;946.4;2780;-0.1025
2.55E-06;25;9.82E+06;0.03031;3.031;75.327;5.12E-07;56791;946.5;2790;-0.09612
1.53E-06;25;1.64E+07;0.030381;3.0381;75.327;3.07E-07;56801;946.7;2800;-0.1022
-7.34E-06;25;-3.40E+06;0.030448;3.0448;75.327;-1.48E-06;56811;946.9;2810;-0.08976
1.60E-06;25;1.56E+07;0.030523;3.0523;75.327;3.22E-07;56821;947;2820;-0.09786
9.45E-07;25;2.65E+07;0.030599;3.0599;75.327;1.90E-07;56831;947.2;2830;-0.08901
-1.11E-05;25;-2.26E+06;0.030664;3.0664;75.327;-2.22E-06;56841;947.4;2840;-0.1002
-3.05E-06;25;-8.19E+06;0.030738;3.0738;75.327;-6.14E-07;56851;947.5;2850;-0.1006
-1.16E-06;25;-2.15E+07;0.030802;3.0802;75.327;-2.34E-07;56861;947.7;2860;-0.09173
1.93E-05;25;1.29E+06;0.030875;3.0875;75.327;3.89E-06;56871;947.9;2870;-0.1089
6.91E-06;25;3.62E+06;0.030944;3.0944;75.327;1.39E-06;56881;948;2880;-0.1054
-2.44E-05;25;-1.02E+06;0.031015;3.1015;75.327;-4.92E-06;56891;948.2;2890;-0.1083
-3.71E-06;25;-6.74E+06;0.03109;3.109;75.327;-7.46E-07;56901;948.4;2900;-0.09194
-4.36E-07;25;-5.73E+07;0.031156;3.1156;75.327;-8.78E-08;56911;948.5;2910;-0.0931
2.47E-06;25;1.01E+07;0.031221;3.1221;75.327;4.97E-07;56921;948.7;2920;-0.09657
-5.82E-07;25;-4.30E+07;0.031295;3.1295;75.327;-1.17E-07;56931;948.9;2930;-0.07943
5.53E-06;25;4.52E+06;0.031369;3.1369;75.327;1.11E-06;56940.988;949;2940;-0.08982
1.04E-05;25;2.41E+06;0.031431;3.1431;75.327;2.09E-06;56950.988;949.2;2950;-0.08481
-6.18E-06;25;-4.05E+06;0.031502;3.1502;75.327;-1.24E-06;56960.988;949.4;2960;-0.0908
-8.36E-06;25;-2.99E+06;0.031573;3.1573;75.327;-1.68E-06;56970.988;949.5;2970;-0.09598
7.27E-08;25;3.44E+08;0.031642;3.1642;75.327;1.46E-08;56981;949.7;2980;-0.1118
-3.05E-06;25;-8.19E+06;0.031707;3.1707;75.327;-6.14E-07;56990.988;949.9;2990;-0.0877
1.53E-05;25;1.64E+06;0.031776;3.1776;75.327;3.07E-06;57000.988;950;3000;-0.09968
1.03E-05;25;2.42E+06;0.031851;3.1851;75.327;2.08E-06;57010.988;950.2;3010;-0.101
-4.44E-06;25;-5.64E+06;0.031914;3.1914;75.327;-8.92E-07;57020.988;950.4;3020;-0.07904
-1.33E-05;25;-1.88E+06;0.031987;3.1987;75.327;-2.68E-06;57030.988;950.5;3030;-0.1041
-3.78E-06;25;-6.61E+06;0.032051;3.2051;75.327;-7.61E-07;57040.988;950.7;3040;-0.1103
4.36E-07;25;5.73E+07;0.032122;3.2122;75.327;8.78E-08;57050.988;950.9;3050;-0.1005
-7.05E-06;25;-3.55E+06;0.032186;3.2186;75.327;-1.42E-06;57060.988;951;3060;-0.09045
7.42E-06;25;3.37E+06;0.032263;3.2263;75.327;1.49E-06;57070.988;951.2;3070;-0.09431
1.03E-05;25;2.44E+06;0.032323;3.2323;75.327;2.06E-06;57080.988;951.4;3080;-0.1059
5.31E-06;25;4.71E+06;0.032396;3.2396;75.327;1.07E-06;57090.988;951.5;3090;-0.08854
2.98E-06;25;8.39E+06;0.032468;3.2468;75.327;6.00E-07;57100.988;951.7;3100;-0.1053
1.06E-05;25;2.36E+06;0.032529;3.2529;75.327;2.14E-06;57110.988;951.9;3110;-0.1007
-5.24E-06;25;-4.78E+06;0.032596;3.2596;75.327;-1.05E-06;57120.988;952;3120;-0.098
8.43E-06;25;2.96E+06;0.032671;3.2671;75.327;1.70E-06;57130.988;952.2;3130;-0.1094
3.27E-06;25;7.64E+06;0.032735;3.2735;75.327;6.58E-07;57140.988;952.4;3140;-0.0961
1.71E-05;25;1.46E+06;0.032803;3.2803;75.327;3.44E-06;57150.988;952.5;3150;-0.1096
5.89E-06;25;4.25E+06;0.032877;3.2877;75.327;1.19E-06;57160.98;952.7;3160;-0.1107
1.31E-06;25;1.91E+07;0.032939;3.2939;75.327;2.63E-07;57170.98;952.9;3170;-0.09592
-5.16E-06;25;-4.84E+06;0.033001;3.3001;75.327;-1.04E-06;57180.98;953;3180;-0.07741
1.12E-05;25;2.23E+06;0.033073;3.3073;75.327;2.25E-06;57190.98;953.2;3190;-0.08146
1.34E-05;25;1.87E+06;0.033141;3.3141;75.327;2.69E-06;57200.98;953.4;3200;-0.09146
-7.05E-06;25;-3.55E+06;0.033209;3.3209;75.327;-1.42E-06;57210.98;953.5;3210;-0.1017
5.74E-06;25;4.35E+06;0.03328;3.328;75.327;1.16E-06;57220.98;953.7;3220;-0.1067
3.20E-06;25;7.82E+06;0.033339;3.3339;75.327;6.44E-07;57230.98;953.9;3230;-0.1137
5.60E-06;25;4.47E+06;0.033414;3.3414;75.327;1.13E-06;57240.98;954;3240;-0.09674
6.69E-06;25;3.74E+06;0.033477;3.3477;75.327;1.35E-06;57251;954.2;3250;-0.1056
-3.71E-06;25;-6.74E+06;0.03354;3.354;75.327;-7.46E-07;57260.98;954.4;3260;-0.105
4.29E-06;25;5.83E+06;0.033677;3.3677;75.327;8.63E-07;57280.98;954.7;3280;-0.09885
-2.55E-06;25;-9.82E+06;0.033742;3.3742;75.327;-5.12E-07;57291;954.9;3290;-0.09963
1.31E-06;25;1.91E+07;0.03381;3.381;75.327;2.63E-07;57301;955;3300;-0.1068
1.59E-05;25;1.57E+06;0.033876;3.3876;75.327;3.20E-06;57311;955.2;3310;-0.1087
3.71E-06;25;6.74E+06;0.033941;3.3941;75.327;7.46E-07;57321;955.4;3320;-0.09172
4.00E-06;25;6.25E+06;0.034008;3.4008;75.327;8.05E-07;57331;955.5;3330;-0.09924
-7.63E-06;25;-3.28E+06;0.034073;3.4073;75.327;-1.54E-06;57341;955.7;3340;-0.09963
-5.89E-06;25;-4.25E+06;0.034142;3.4142;75.327;-1.19E-06;57351;955.9;3350;-0.09656
-2.47E-06;25;-1.01E+07;0.034203;3.4203;75.327;-4.97E-07;57361;956;3360;-0.08882
4.22E-06;25;5.93E+06;0.034275;3.4275;75.327;8.49E-07;57371;956.2;3370;-0.1004
1.37E-05;25;1.83E+06;0.034334;3.4334;75.327;2.75E-06;57381;956.4;3380;-0.07886
4.87E-06;25;5.13E+06;0.034406;3.4406;75.327;9.80E-07;57391;956.5;3390;-0.1051
1.03E-05;25;2.44E+06;0.034474;3.4474;75.327;2.06E-06;57401;956.7;3400;-0.09083
-1.92E-05;25;-1.30E+06;0.034538;3.4538;75.327;-3.86E-06;57410.988;956.9;3410;-0.1014
-1.67E-06;25;-1.50E+07;0.034601;3.4601;75.327;-3.37E-07;57420.988;957;3420;-0.07694
-4.80E-06;25;-5.21E+06;0.034663;3.4663;75.327;-9.66E-07;57431;957.2;3430;-0.102
-7.78E-06;25;-3.21E+06;0.034725;3.4725;75.327;-1.57E-06;57440.988;957.4;3440;-0.1024
2.18E-07;25;1.15E+08;0.034795;3.4795;75.327;4.39E-08;57450.988;957.5;3450;-0.09255
-9.45E-06;25;-2.65E+06;0.034858;3.4858;75.327;-1.90E-06;57460.988;957.7;3460;-0.1088
-2.18E-07;25;-1.15E+08;0.034928;3.4928;75.327;-4.39E-08;57471;957.9;3470;-0.1014
-1.44E-05;25;-1.74E+06;0.034995;3.4995;75.327;-2.90E-06;57480.988;958;3480;-0.1032
8.94E-06;25;2.80E+06;0.035056;3.5056;75.327;1.80E-06;57490.988;958.2;3490;-0.1015
1.48E-05;25;1.69E+06;0.035119;3.5119;75.327;2.98E-06;57500.988;958.4;3500;-0.1017
8.87E-06;25;2.82E+06;0.035185;3.5185;75.327;1.79E-06;57510.988;958.5;3510;-0.1001
3.42E-06;25;7.32E+06;0.035251;3.5251;75.327;6.88E-07;57520.988;958.7;3520;-0.08316
3.85E-06;25;6.49E+06;0.035318;3.5318;75.327;7.75E-07;57530.988;958.9;3530;-0.1098
4.94E-06;25;5.06E+06;0.035381;3.5381;75.327;9.95E-07;57540.988;959;3540;-0.09664
-2.18E-07;25;-1.15E+08;0.03544;3.544;75.327;-4.39E-08;57550.988;959.2;3550;-0.102
5.24E-06;25;4.78E+06;0.035504;3.5504;75.327;1.05E-06;57560.988;959.4;3560;-0.08623
1.75E-06;25;1.43E+07;0.035566;3.5566;75.327;3.51E-07;57570.988;959.5;3570;-0.1053
1.06E-05;25;2.36E+06;0.035633;3.5633;75.327;2.14E-06;57580.988;959.7;3580;-0.08104
3.64E-07;25;6.88E+07;0.035698;3.5698;75.327;7.32E-08;57590.988;959.9;3590;-0.08185
5.09E-06;25;4.91E+06;0.035758;3.5758;75.327;1.02E-06;57600.988;960;3600;-0.105
-6.94E-05;1.24E-06;-0.01787;-9.07E-04;-0.090735;3.74E-06;-1.40E-05;57611.008;960.2;10.008;-0.1046
-4.91E-05;8.77E-07;-0.01788;-1.37E-03;-0.13744;2.64E-06;-9.88E-06;57621.008;960.4;20.008;-0.08803
-1.83E-05;3.26E-07;-0.01788;-1.71E-03;-0.17087;9.83E-07;-3.67E-06;57631.008;960.5;30.008;-0.08473
-3.58E-05;6.41E-07;-0.01788;-2.00E-03;-0.20019;1.93E-06;-7.21E-06;57641.008;960.7;40.008;-0.099
-2.44E-05;4.37E-07;-0.01788;-2.25E-03;-0.22531;1.32E-06;-4.92E-06;57651.008;960.9;50.008;-0.1038
-2.28E-05;4.08E-07;-0.01788;-2.48E-03;-0.24781;1.23E-06;-4.59E-06;57661.008;961;60.008;-0.09228
-2.38E-05;4.25E-07;-0.01788;-2.69E-03;-0.26896;1.28E-06;-4.78E-06;57671.008;961.2;70.008;-0.1179
-3.16E-05;1.90E-07;-6.00E-03;-2.90E-03;-0.28953;5.72E-07;-6.36E-06;57681.023;961.4;80.024;-0.08978
-1.19E-05;2.12E-07;-0.01788;-3.07E-03;-0.30687;6.38E-07;-2.39E-06;57691.008;961.5;90.008;-0.1015
-2.40E-05;4.29E-07;-0.01788;-3.24E-03;-0.32351;1.29E-06;-4.83E-06;57701.004;961.7;100;-0.105
-9.67E-06;1.73E-07;-0.01788;-3.39E-03;-0.33914;5.21E-07;-1.95E-06;57711.004;961.9;110;-0.1181
-1.18E-05;2.11E-07;-0.01788;-3.53E-03;-0.35333;6.34E-07;-2.37E-06;57721.004;962;120;-0.08419
-2.59E-05;4.63E-07;-0.01787;-3.68E-03;-0.36786;1.39E-06;-5.21E-06;57731.008;962.2;130.01;-0.08881
-1.96E-05;3.50E-07;-0.01788;-3.81E-03;-0.38098;1.05E-06;-3.94E-06;57741.004;962.4;140;-0.1147
-1.29E-05;2.30E-07;-0.01788;-3.94E-03;-0.3937;6.93E-07;-2.59E-06;57751.004;962.5;150;-0.106
-8.58E-06;1.53E-07;-0.01788;-4.07E-03;-0.40662;4.62E-07;-1.73E-06;57761.004;962.7;160;-0.09522
-4.87E-06;8.71E-08;-0.01788;-4.18E-03;-0.41776;2.62E-07;-9.80E-07;57771.004;962.9;170;-0.07706
-2.62E-06;4.68E-08;-0.01788;-4.30E-03;-0.42981;1.41E-07;-5.27E-07;57781.008;963;180.01;-0.1081
-5.38E-06;2.42E-07;-0.04493;-4.40E-03;-0.44022;7.28E-07;-1.08E-06;57791.02;963.2;190.02;-0.1039
-1.38E-05;2.47E-07;-0.01788;-4.51E-03;-0.45061;7.44E-07;-2.78E-06;57801.004;963.4;200;-0.1006
-8.36E-06;1.50E-07;-0.01788;-4.61E-03;-0.46104;4.50E-07;-1.68E-06;57811.008;963.5;210.01;-0.09481
-1.48E-05;2.64E-07;-0.01788;-4.71E-03;-0.47067;7.95E-07;-2.97E-06;57821.004;963.7;220;-0.0833
-1.16E-05;2.08E-07;-0.01788;-4.80E-03;-0.48039;6.27E-07;-2.34E-06;57831;963.9;230;-0.1047
-1.80E-05;3.21E-07;-0.01788;-4.89E-03;-0.48943;9.67E-07;-3.61E-06;57841;964;240;-0.09835
-1.32E-05;2.35E-07;-0.01788;-4.98E-03;-0.49844;7.09E-07;-2.65E-06;57851;964.2;250;-0.08639
-1.42E-05;2.53E-07;-0.01788;-5.07E-03;-0.50712;7.64E-07;-2.85E-06;57861;964.4;260;-0.09664
-8.58E-06;1.53E-07;-0.01788;-5.16E-03;-0.51594;4.62E-07;-1.73E-06;57871;964.5;270;-0.08063
-1.18E-05;2.11E-07;-0.01788;-5.24E-03;-0.52421;6.34E-07;-2.37E-06;57881.004;964.7;280;-0.0997
-7.13E-06;1.27E-07;-0.01788;-5.32E-03;-0.53224;3.84E-07;-1.43E-06;57891;964.9;290;-0.1065
-1.21E-05;2.17E-07;-0.01788;-5.40E-03;-0.54029;6.54E-07;-2.44E-06;57901;965;300;-0.1094
-2.09E-05;3.73E-07;-0.01788;-5.48E-03;-0.54749;1.12E-06;-4.20E-06;57911;965.2;310;-0.1007
-1.59E-05;2.83E-07;-0.01788;-5.55E-03;-0.55513;8.54E-07;-3.19E-06;57921;965.4;320;-0.1117
-5.74E-06;1.03E-07;-0.01787;-5.63E-03;-0.56284;3.09E-07;-1.16E-06;57931;965.5;330;-0.1049
5.60E-06;-1.00E-07;-0.01787;-5.70E-03;-0.57042;-3.02E-07;1.13E-06;57941;965.7;340;-0.08472
4.44E-06;-7.93E-08;-0.01788;-5.77E-03;-0.57713;-2.39E-07;8.92E-07;57950.996;965.9;350;-0.104
1.31E-06;-2.34E-08;-0.01788;-5.84E-03;-0.58389;-7.05E-08;2.63E-07;57960.996;966;360;-0.08705
-2.47E-06;4.42E-08;-0.01788;-5.91E-03;-0.59058;1.33E-07;-4.97E-07;57970.996;966.2;370;-0.1036
-1.11E-05;1.99E-07;-0.01788;-5.97E-03;-0.5969;5.99E-07;-2.24E-06;57980.996;966.4;380;-0.1009
-2.18E-06;3.90E-08;-0.01788;-6.04E-03;-0.60374;1.17E-07;-4.39E-07;57991;966.5;390;-0.09455
-5.02E-06;8.97E-08;-0.01788;-6.10E-03;-0.60964;2.70E-07;-1.01E-06;58000.996;966.7;400;-0.1061
-6.98E-06;1.25E-07;-0.01788;-6.17E-03;-0.61659;3.76E-07;-1.40E-06;58010.996;966.9;410;-0.1009
-4.65E-06;8.32E-08;-0.01788;-6.22E-03;-0.62237;2.51E-07;-9.36E-07;58020.996;967;420;-0.08263
4.87E-06;-8.71E-08;-0.01788;-6.28E-03;-0.62832;-2.62E-07;9.80E-07;58030.996;967.2;430;-0.1114
-1.29E-05;2.30E-07;-0.01788;-6.34E-03;-0.63431;6.93E-07;-2.59E-06;58040.996;967.4;440;-0.1079
-1.60E-05;2.86E-07;-0.01788;-6.40E-03;-0.64012;8.62E-07;-3.22E-06;58050.996;967.5;450;-0.09981
1.45E-07;-2.60E-09;-0.01788;-6.45E-03;-0.64533;-7.83E-09;2.93E-08;58061.008;967.7;460.01;-0.1098
-1.11E-05;1.98E-07;-0.01788;-6.51E-03;-0.65138;5.95E-07;-2.22E-06;58071.012;967.9;470.01;-0.1002
-8.73E-07;1.56E-08;-0.01788;-6.57E-03;-0.65691;4.70E-08;-1.76E-07;58081.008;968;480.01;-0.1017
-1.45E-07;2.60E-09;-0.01788;-6.62E-03;-0.66203;7.83E-09;-2.93E-08;58091.008;968.2;490.01;-0.1064
-1.13E-05;2.03E-07;-0.01788;-6.68E-03;-0.66768;6.11E-07;-2.28E-06;58101.012;968.4;500.01;-0.1149
-1.07E-05;1.91E-07;-0.01788;-6.73E-03;-0.67261;5.76E-07;-2.15E-06;58111.008;968.5;510.01;-0.1
-1.05E-05;1.88E-07;-0.01788;-6.78E-03;-0.67789;5.68E-07;-2.12E-06;58121.008;968.7;520.01;-0.09793
-1.04E-05;1.86E-07;-0.01788;-6.83E-03;-0.68311;5.60E-07;-2.09E-06;58131.008;968.9;530.01;-0.08651
-2.91E-07;5.20E-09;-0.01788;-6.88E-03;-0.68814;1.57E-08;-5.85E-08;58141.008;969;540.01;-0.09616
-1.24E-05;2.21E-07;-0.01788;-6.93E-03;-0.69334;6.66E-07;-2.49E-06;58151.008;969.2;550.01;-0.0987
-4.22E-06;7.54E-08;-0.01788;-6.97E-03;-0.69744;2.27E-07;-8.49E-07;58161.004;969.4;560;-0.1151
8.36E-06;-1.50E-07;-0.01788;-7.03E-03;-0.70288;-4.50E-07;1.68E-06;58171.008;969.5;570.01;-0.103
-1.22E-05;2.18E-07;-0.01788;-7.08E-03;-0.70757;6.58E-07;-2.46E-06;58181.004;969.7;580;-0.1139
-6.11E-06;1.09E-07;-0.01788;-7.12E-03;-0.71178;3.29E-07;-1.23E-06;58191.004;969.9;590;-0.1055
-3.35E-06;5.98E-08;-0.01788;-7.17E-03;-0.71662;1.80E-07;-6.73E-07;58201.008;970;600.01;-0.1016
-7.49E-06;1.34E-07;-0.01788;-7.21E-03;-0.72084;4.03E-07;-1.51E-06;58211.004;970.2;610;-0.09274
-9.67E-06;1.73E-07;-0.01788;-7.25E-03;-0.72498;5.21E-07;-1.95E-06;58221.004;970.4;620;-0.09892
-8.00E-07;1.43E-08;-0.01788;-7.29E-03;-0.72931;4.31E-08;-1.61E-07;58231.004;970.5;630;-0.08623
-8.73E-07;1.56E-08;-0.01788;-7.35E-03;-0.7345;4.70E-08;-1.76E-07;58241.004;970.7;640;-0.1145
-1.32E-05;2.35E-07;-0.01788;-7.39E-03;-0.73852;7.09E-07;-2.65E-06;58251.004;970.9;650;-0.1009
-3.64E-06;6.50E-08;-0.01788;-7.42E-03;-0.74234;1.96E-07;-7.32E-07;58261.004;971;660;-0.09877
2.84E-06;-5.07E-08;-0.01787;-7.47E-03;-0.74652;-1.53E-07;5.71E-07;58271;971.2;670;-0.1069
-2.84E-06;5.07E-08;-0.01787;-7.51E-03;-0.75072;1.53E-07;-5.71E-07;58281;971.4;680;-0.09879
2.84E-06;-5.07E-08;-0.01787;-7.55E-03;-0.75502;-1.53E-07;5.71E-07;58291;971.5;690;-0.1007
7.63E-06;-1.37E-07;-0.01788;-7.59E-03;-0.75867;-4.11E-07;1.54E-06;58301;971.7;700;-0.1017
-6.54E-06;1.17E-07;-0.01788;-7.63E-03;-0.76284;3.52E-07;-1.32E-06;58311;971.9;710;-0.09531
-3.64E-06;6.50E-08;-0.01788;-7.67E-03;-0.76717;1.96E-07;-7.32E-07;58321;972;720;-0.1157
6.40E-06;-1.14E-07;-0.01788;-7.70E-03;-0.77042;-3.45E-07;1.29E-06;58331;972.2;730;-0.09728
-7.05E-06;1.26E-07;-0.01788;-7.74E-03;-0.77433;3.80E-07;-1.42E-06;58341;972.4;740;-0.08668
6.47E-06;-1.16E-07;-0.01788;-7.78E-03;-0.77791;-3.49E-07;1.30E-06;58351.004;972.5;750;-0.1023
3.20E-06;-5.72E-08;-0.01788;-7.82E-03;-0.78186;-1.72E-07;6.44E-07;58361;972.7;760;-0.08611
-5.53E-06;9.88E-08;-0.01788;-7.85E-03;-0.78524;2.98E-07;-1.11E-06;58371.004;972.9;770;-0.1042
-7.78E-06;1.39E-07;-0.01788;-7.89E-03;-0.78892;4.19E-07;-1.57E-06;58381;973;780;-0.09999
5.09E-07;-9.10E-09;-0.01788;-7.93E-03;-0.79308;-2.74E-08;1.02E-07;58391.008;973.2;790.01;-0.101
-2.84E-06;5.07E-08;-0.01787;-7.96E-03;-0.79579;1.53E-07;-5.71E-07;58401;973.4;800;-0.09633
-1.07E-05;1.91E-07;-0.01788;-8.00E-03;-0.79984;5.76E-07;-2.15E-06;58410.996;973.5;810;-0.09907
-7.05E-06;1.26E-07;-0.01788;-8.03E-03;-0.80282;3.80E-07;-1.42E-06;58420.996;973.7;820;-0.09966
4.00E-06;-7.15E-08;-0.01788;-8.07E-03;-0.80645;-2.15E-07;8.05E-07;58430.996;973.9;830;-0.112
-2.18E-07;3.90E-09;-0.01788;-8.11E-03;-0.81046;1.17E-08;-4.39E-08;58440.996;974;840;-0.07845
1.24E-05;-2.22E-07;-0.01788;-8.13E-03;-0.81338;-6.70E-07;2.50E-06;58450.996;974.2;850;-0.1037
1.09E-06;-1.95E-08;-0.01788;-8.17E-03;-0.81655;-5.87E-08;2.19E-07;58461;974.4;860;-0.1006
4.22E-06;-7.54E-08;-0.01788;-8.20E-03;-0.81962;-2.27E-07;8.49E-07;58470.996;974.5;870;-0.09853
-6.18E-06;1.11E-07;-0.01788;-8.23E-03;-0.82293;3.33E-07;-1.24E-06;58480.996;974.7;880;-0.1107
1.31E-05;-2.34E-07;-0.01788;-8.26E-03;-0.82629;-7.05E-07;2.63E-06;58490.996;974.9;890;-0.1016
-7.27E-07;1.30E-08;-0.01788;-8.30E-03;-0.8296;3.92E-08;-1.46E-07;58500.996;975;900;-0.08561
-4.14E-06;7.41E-08;-0.01788;-8.33E-03;-0.83289;2.23E-07;-8.34E-07;58510.992;975.2;909.99;-0.1049
4.73E-06;-8.45E-08;-0.01788;-8.35E-03;-0.83542;-2.55E-07;9.51E-07;58520.992;975.4;919.99;-0.09991
-1.27E-05;2.27E-07;-0.01788;-8.39E-03;-0.83897;6.85E-07;-2.56E-06;58531.008;975.5;930.01;-0.1064
8.73E-07;-1.56E-08;-0.01788;-8.42E-03;-0.84209;-4.70E-08;1.76E-07;58541.008;975.7;940.01;-0.1034
-5.82E-07;1.04E-08;-0.01788;-8.45E-03;-0.84498;3.13E-08;-1.17E-07;58551.008;975.9;950.01;-0.09817
6.47E-06;-1.16E-07;-0.01788;-8.48E-03;-0.84799;-3.49E-07;1.30E-06;58561.008;976;960.01;-0.09321
-3.93E-06;7.02E-08;-0.01788;-8.51E-03;-0.85105;2.11E-07;-7.90E-07;58571.012;976.2;970.01;-0.1169
-2.69E-06;4.81E-08;-0.01788;-8.54E-03;-0.85374;1.45E-07;-5.41E-07;58581.008;976.4;980.01;-0.1017
9.53E-06;-1.70E-07;-0.01788;-8.57E-03;-0.85646;-5.13E-07;1.92E-06;58591.008;976.5;990.01;-0.09378
-1.45E-07;2.60E-09;-0.01788;-8.59E-03;-0.85937;7.83E-09;-2.93E-08;58601;976.7;1000;-0.1082
9.60E-06;-1.72E-07;-0.01788;-8.62E-03;-0.8622;-5.17E-07;1.93E-06;58611;976.9;1010;-0.09263
-1.86E-05;3.33E-07;-0.01787;-8.65E-03;-0.86537;1.00E-06;-3.75E-06;58621;977;1020;-0.08797
-4.07E-06;7.28E-08;-0.01788;-8.69E-03;-0.86855;2.19E-07;-8.19E-07;58631;977.2;1030;-0.1023
-8.73E-07;1.56E-08;-0.01788;-8.71E-03;-0.87109;4.70E-08;-1.76E-07;58641;977.4;1040;-0.1115
4.51E-06;-8.06E-08;-0.01788;-8.74E-03;-0.87395;-2.43E-07;9.07E-07;58651;977.5;1050;-0.1013
-5.16E-06;9.23E-08;-0.01788;-8.77E-03;-0.87646;2.78E-07;-1.04E-06;58661;977.7;1060;-0.09243
