171214 60 OPL 40 PDMS 45,6 FE 24 Oi, @30 degrees C 10 - 4000 Pa;;;;;;;;;;;
;;;;;;;;;;;
Overspeed @ 4000 Pa after about 30 seconds;;;;;;;;;;;
;;;;;;;;;;;
shear rate;shear stress;viscosity;strain;% strain;torque;velocity;time global;time global;time;normal force;temperature
1/s;Pa;Pa.s;;;micro N.m;rad/s;s;min;s;N;degrees C
5.24E-06;-9.36E-08;-0.01788;-6.78E-03;-0.67775;-2.82E-07;1.05E-06;2.02E+05;3367.4;14240;0.04607;30
1.02E-06;-1.82E-08;-0.01787;-6.78E-03;-0.67786;-5.48E-08;2.05E-07;2.02E+05;3367.5;14250;0.04721;30
-7.27E-08;1.30E-09;-0.01788;-6.78E-03;-0.67749;3.92E-09;-1.46E-08;2.02E+05;3367.7;14260;0.03527;30
-4.44E-06;7.93E-08;-0.01788;-6.78E-03;-0.67789;2.39E-07;-8.92E-07;2.02E+05;3367.9;14270;0.04552;30
3.35E-06;-5.98E-08;-0.01788;-6.78E-03;-0.67781;-1.80E-07;6.73E-07;2.02E+05;3368;14280;0.04187;30
5.82E-06;-1.04E-07;-0.01788;-6.78E-03;-0.67787;-3.13E-07;1.17E-06;2.02E+05;3368.2;14290;0.04395;30
-2.62E-06;4.68E-08;-0.01788;-6.79E-03;-0.67847;1.41E-07;-5.27E-07;2.02E+05;3368.4;14300;0.04473;30
-3.20E-06;5.72E-08;-0.01788;-6.78E-03;-0.67796;1.72E-07;-6.44E-07;2.02E+05;3368.5;14310;0.0424;30
-8.94E-06;1.60E-07;-0.01788;-6.79E-03;-0.67854;4.82E-07;-1.80E-06;2.02E+05;3368.7;14320;0.04723;30
-1.24E-06;2.21E-08;-0.01788;-6.78E-03;-0.67841;6.66E-08;-2.49E-07;2.02E+05;3368.9;14330;0.03874;30
1.45E-06;-2.60E-08;-0.01788;-6.78E-03;-0.67842;-7.83E-08;2.93E-07;2.02E+05;3369;14340;0.04356;30
-2.69E-06;4.81E-08;-0.01788;-6.79E-03;-0.67868;1.45E-07;-5.41E-07;2.02E+05;3369.2;14350;0.03491;30
4.07E-06;-7.28E-08;-0.01788;-6.79E-03;-0.67863;-2.19E-07;8.19E-07;2.02E+05;3369.4;14360;0.0409;30
-2.98E-06;5.33E-08;-0.01788;-6.79E-03;-0.67875;1.61E-07;-6.00E-07;2.02E+05;3369.5;14370;0.04417;30
-3.64E-06;6.50E-08;-0.01788;-6.79E-03;-0.67867;1.96E-07;-7.32E-07;2.02E+05;3369.7;14380;0.03683;30
-7.93E-06;1.42E-07;-0.01788;-6.79E-03;-0.67902;4.27E-07;-1.60E-06;2.02E+05;3369.9;14390;0.0411;30
-6.33E-06;1.13E-07;-0.01788;-6.79E-03;-0.67906;3.41E-07;-1.27E-06;2.02E+05;3370;14400;0.03469;30
5.53E-06;-9.88E-08;-0.01788;-6.79E-03;-0.67906;-2.98E-07;1.11E-06;2.02E+05;3370.2;14410;0.0376;30
-8.00E-07;1.43E-08;-0.01788;-6.79E-03;-0.67924;4.31E-08;-1.61E-07;2.02E+05;3370.4;14420;0.04436;30
5.09E-06;-9.10E-08;-0.01788;-6.79E-03;-0.67939;-2.74E-07;1.02E-06;2.02E+05;3370.5;14430;0.04067;30
8.73E-07;-1.56E-08;-0.01788;-6.79E-03;-0.67925;-4.70E-08;1.76E-07;2.02E+05;3370.7;14440;0.03666;30
-5.82E-06;1.04E-07;-0.01788;-6.79E-03;-0.67943;3.13E-07;-1.17E-06;2.02E+05;3370.9;14450;0.04437;30
2.69E-06;-4.81E-08;-0.01788;-6.79E-03;-0.67931;-1.45E-07;5.41E-07;2.02E+05;3371;14460;0.03396;30
4.94E-06;-8.84E-08;-0.01788;-6.80E-03;-0.67973;-2.66E-07;9.95E-07;2.02E+05;3371.2;14470;0.04245;30
-3.78E-06;6.76E-08;-0.01788;-6.80E-03;-0.67989;2.04E-07;-7.61E-07;2.02E+05;3371.4;14480;0.04438;30
1.44E-05;-2.57E-07;-0.01788;-6.80E-03;-0.67962;-7.75E-07;2.90E-06;2.02E+05;3371.5;14490;0.04146;30
5.24E-06;-9.36E-08;-0.01788;-6.80E-03;-0.68014;-2.82E-07;1.05E-06;2.02E+05;3371.7;14500;0.04474;30
6.25E-06;-1.12E-07;-0.01788;-6.80E-03;-0.68009;-3.37E-07;1.26E-06;2.02E+05;3371.9;14510;0.03724;30
-4.36E-07;7.80E-09;-0.01788;-6.80E-03;-0.67979;2.35E-08;-8.78E-08;2.02E+05;3372;14520;0.04399;30
-3.49E-06;6.24E-08;-0.01788;-6.80E-03;-0.68011;1.88E-07;-7.02E-07;2.02E+05;3372.2;14530;0.03511;30
-9.31E-06;1.66E-07;-0.01787;-6.80E-03;-0.68028;5.01E-07;-1.87E-06;2.02E+05;3372.4;14540;0.04109;30
-2.40E-06;4.29E-08;-0.01788;-6.80E-03;-0.6803;1.29E-07;-4.83E-07;2.02E+05;3372.5;14550;0.0438;30
-3.64E-07;6.50E-09;-0.01788;-6.80E-03;-0.68024;1.96E-08;-7.32E-08;2.02E+05;3372.7;14560;0.03608;30
-1.09E-06;1.95E-08;-0.01788;-6.81E-03;-0.68066;5.87E-08;-2.19E-07;2.02E+05;3372.9;14570;0.04649;30
6.62E-06;-1.18E-07;-0.01787;-6.80E-03;-0.68044;-3.56E-07;1.33E-06;2.02E+05;3373;14580;0.0328;30
2.62E-06;-4.68E-08;-0.01788;-6.81E-03;-0.68056;-1.41E-07;5.27E-07;2.02E+05;3373.2;14590;0.04283;30
-5.82E-06;1.04E-07;-0.01788;-6.81E-03;-0.6807;3.13E-07;-1.17E-06;2.02E+05;3373.4;14600;0.0465;30
-1.45E-07;2.60E-09;-0.01788;-6.81E-03;-0.68087;7.83E-09;-2.93E-08;2.02E+05;3373.5;14610;0.03878;30
3.13E-06;-5.59E-08;-0.01788;-6.81E-03;-0.68081;-1.68E-07;6.29E-07;2.02E+05;3373.7;14620;0.04341;30
-7.49E-06;1.34E-07;-0.01788;-6.81E-03;-0.68136;4.03E-07;-1.51E-06;2.02E+05;3373.9;14630;0.0463;30
1.45E-06;-2.60E-08;-0.01788;-6.81E-03;-0.68103;-7.83E-08;2.93E-07;2.02E+05;3374;14640;0.03338;30
-8.00E-07;1.43E-08;-0.01788;-6.82E-03;-0.68152;4.31E-08;-1.61E-07;2.02E+05;3374.2;14650;0.04151;30
-7.27E-08;1.30E-09;-0.01788;-6.81E-03;-0.68141;3.92E-09;-1.46E-08;2.02E+05;3374.4;14660;0.04553;30
4.94E-06;-8.84E-08;-0.01788;-6.82E-03;-0.68178;-2.66E-07;9.95E-07;2.02E+05;3374.5;14670;0.03591;30
-1.13E-05;2.03E-07;-0.01788;-6.81E-03;-0.68145;6.11E-07;-2.28E-06;2.02E+05;3374.7;14680;0.0465;30
-2.18E-06;3.90E-08;-0.01788;-6.82E-03;-0.68184;1.17E-07;-4.39E-07;2.02E+05;3374.9;14690;0.04034;30
-4.00E-06;7.15E-08;-0.01788;-6.82E-03;-0.68164;2.15E-07;-8.05E-07;2.03E+05;3375;14700;0.03321;30
3.64E-06;-6.50E-08;-0.01788;-6.82E-03;-0.68172;-1.96E-07;7.32E-07;2.03E+05;3375.2;14710;0.03977;30
4.00E-06;-7.15E-08;-0.01788;-6.82E-03;-0.68174;-2.15E-07;8.05E-07;2.03E+05;3375.4;14720;0.02643;30
-3.27E-06;5.85E-08;-0.01788;-6.82E-03;-0.68213;1.76E-07;-6.58E-07;2.03E+05;3375.5;14730;0.04071;30
6.83E-06;-1.22E-07;-0.01788;-6.82E-03;-0.68186;-3.68E-07;1.38E-06;2.03E+05;3375.7;14740;0.04669;30
3.35E-06;-5.98E-08;-0.01788;-6.82E-03;-0.68189;-1.80E-07;6.73E-07;2.03E+05;3375.9;14750;0.04016;30
-9.96E-06;1.78E-07;-0.01788;-6.82E-03;-0.68219;5.36E-07;-2.00E-06;2.03E+05;3376;14760;0.04074;30
1.31E-06;-2.34E-08;-0.01788;-6.83E-03;-0.68278;-7.05E-08;2.63E-07;2.03E+05;3376.2;14770;0.04073;30
-6.54E-07;1.17E-08;-0.01788;-6.83E-03;-0.68271;3.52E-08;-1.32E-07;2.03E+05;3376.4;14780;0.03782;30
4.80E-06;-8.58E-08;-0.01788;-6.83E-03;-0.68249;-2.58E-07;9.66E-07;2.03E+05;3376.5;14790;0.04149;30
1.09E-06;-1.95E-08;-0.01788;-6.83E-03;-0.68251;-5.87E-08;2.19E-07;2.03E+05;3376.7;14800;0.03029;30
-2.69E-06;4.81E-08;-0.01788;-6.83E-03;-0.68258;1.45E-07;-5.41E-07;2.03E+05;3376.9;14810;0.04112;30
1.89E-06;-3.38E-08;-0.01788;-6.83E-03;-0.68299;-1.02E-07;3.80E-07;2.03E+05;3377;14820;0.04481;30
1.75E-06;-3.12E-08;-0.01788;-6.83E-03;-0.68278;-9.40E-08;3.51E-07;2.03E+05;3377.2;14830;0.03955;30
-9.60E-06;1.72E-07;-0.01788;-6.83E-03;-0.68276;5.17E-07;-1.93E-06;2.03E+05;3377.4;14840;0.04285;30
-4.80E-06;8.58E-08;-0.01788;-6.83E-03;-0.68292;2.58E-07;-9.66E-07;2.03E+05;3377.5;14850;0.03516;30
4.44E-06;-7.93E-08;-0.01788;-6.83E-03;-0.68288;-2.39E-07;8.92E-07;2.03E+05;3377.7;14860;0.0411;30
1.82E-06;-3.25E-08;-0.01788;-6.83E-03;-0.68275;-9.79E-08;3.66E-07;2.03E+05;3377.9;14870;0.03321;30
1.53E-06;-2.73E-08;-0.01788;-6.83E-03;-0.68317;-8.22E-08;3.07E-07;2.03E+05;3378;14880;0.04283;30
9.31E-06;-1.66E-07;-0.01787;-6.83E-03;-0.68307;-5.01E-07;1.87E-06;2.03E+05;3378.2;14890;0.04056;30
1.60E-06;-2.86E-08;-0.01788;-6.84E-03;-0.68356;-8.62E-08;3.22E-07;2.03E+05;3378.4;14900;0.04034;30
5.96E-06;-1.07E-07;-0.01788;-6.84E-03;-0.68375;-3.21E-07;1.20E-06;2.03E+05;3378.5;14910;0.04341;30
-1.31E-06;2.34E-08;-0.01788;-6.83E-03;-0.68322;7.05E-08;-2.63E-07;2.03E+05;3378.7;14920;0.03687;30
-1.67E-06;2.99E-08;-0.01788;-6.84E-03;-0.68354;9.01E-08;-3.37E-07;2.03E+05;3378.9;14930;0.04497;30
8.00E-07;-1.43E-08;-0.01788;-6.83E-03;-0.68345;-4.31E-08;1.61E-07;2.03E+05;3379;14940;0.03147;30
1.36E-05;-2.43E-07;-0.01788;-6.84E-03;-0.68357;-7.32E-07;2.74E-06;2.03E+05;3379.2;14950;0.04056;30
3.35E-06;-5.98E-08;-0.01788;-6.84E-03;-0.6836;-1.80E-07;6.73E-07;2.03E+05;3379.4;14960;0.04305;30
-9.89E-06;1.77E-07;-0.01788;-6.84E-03;-0.68394;5.33E-07;-1.99E-06;2.03E+05;3379.5;14970;0.05058;30
6.47E-06;-1.16E-07;-0.01788;-6.84E-03;-0.68428;-3.49E-07;1.30E-06;2.03E+05;3379.7;14980;0.04555;30
1.09E-06;-1.95E-08;-0.01788;-6.84E-03;-0.6843;-5.87E-08;2.19E-07;2.03E+05;3379.9;14990;0.04556;30
-2.84E-06;5.07E-08;-0.01787;-6.84E-03;-0.68425;1.53E-07;-5.71E-07;2.03E+05;3380;15000;0.03826;30
1.16E-06;-2.08E-08;-0.01788;-6.84E-03;-0.68431;-6.27E-08;2.34E-07;2.03E+05;3380.2;15010;0.04617;30
-2.40E-06;4.29E-08;-0.01788;-6.85E-03;-0.68456;1.29E-07;-4.83E-07;2.03E+05;3380.4;15020;0.04482;30
-8.00E-07;1.43E-08;-0.01788;-6.85E-03;-0.68468;4.31E-08;-1.61E-07;2.03E+05;3380.5;15030;0.03477;30
5.82E-07;-1.04E-08;-0.01788;-6.85E-03;-0.68497;-3.13E-08;1.17E-07;2.03E+05;3380.7;15040;0.04386;30
-6.18E-06;1.11E-07;-0.01788;-6.85E-03;-0.68494;3.33E-07;-1.24E-06;2.03E+05;3380.9;15050;0.03728;30
6.98E-06;-1.25E-07;-0.01788;-6.85E-03;-0.68485;-3.76E-07;1.40E-06;2.03E+05;3381;15060;0.04251;30
1.44E-05;-2.57E-07;-0.01788;-6.85E-03;-0.68493;-7.75E-07;2.90E-06;2.03E+05;3381.2;15070;0.0375;30
-3.64E-07;6.50E-09;-0.01788;-6.85E-03;-0.68494;1.96E-08;-7.32E-08;2.03E+05;3381.4;15080;0.04174;30
2.62E-06;-4.68E-08;-0.01788;-6.85E-03;-0.68483;-1.41E-07;5.27E-07;2.03E+05;3381.5;15090;0.0361;30
-1.02E-06;1.82E-08;-0.01787;-6.85E-03;-0.68537;5.48E-08;-2.05E-07;2.03E+05;3381.7;15100;0.04364;30
-1.60E-06;2.86E-08;-0.01788;-6.85E-03;-0.68523;8.62E-08;-3.22E-07;2.03E+05;3381.9;15110;0.04386;30
-2.18E-07;3.90E-09;-0.01788;-6.86E-03;-0.68569;1.17E-08;-4.39E-08;2.03E+05;3382;15120;0.03946;30
-1.53E-06;2.73E-08;-0.01788;-6.86E-03;-0.68557;8.22E-08;-3.07E-07;2.03E+05;3382.2;15130;0.04135;30
1.08E-05;-1.92E-07;-0.01788;-6.86E-03;-0.6855;-5.80E-07;2.17E-06;2.03E+05;3382.4;15140;0.04579;30
-3.42E-06;6.11E-08;-0.01788;-6.85E-03;-0.68528;1.84E-07;-6.88E-07;2.03E+05;3382.5;15150;0.0394;30
5.09E-07;-9.10E-09;-0.01788;-6.86E-03;-0.68553;-2.74E-08;1.02E-07;2.03E+05;3382.7;15160;0.04078;30
-4.51E-06;8.06E-08;-0.01788;-6.86E-03;-0.68589;2.43E-07;-9.07E-07;2.03E+05;3382.9;15170;0.04484;30
5.53E-06;-9.88E-08;-0.01788;-6.86E-03;-0.68617;-2.98E-07;1.11E-06;2.03E+05;3383;15180;0.03442;30
5.38E-06;-9.62E-08;-0.01788;-6.86E-03;-0.68594;-2.90E-07;1.08E-06;2.03E+05;3383.2;15190;0.04135;30
8.00E-07;-1.43E-08;-0.01788;-6.86E-03;-0.68614;-4.31E-08;1.61E-07;2.03E+05;3383.4;15200;0.04928;30
9.67E-06;-1.73E-07;-0.01788;-6.86E-03;-0.68606;-5.21E-07;1.95E-06;2.03E+05;3383.5;15210;0.03035;30
4.87E-06;-8.71E-08;-0.01788;-6.86E-03;-0.68618;-2.62E-07;9.80E-07;2.03E+05;3383.7;15220;0.03829;30
5.89E-06;-1.05E-07;-0.01788;-6.86E-03;-0.68606;-3.17E-07;1.19E-06;2.03E+05;3383.9;15230;0.04562;30
9.23E-06;-1.65E-07;-0.01788;-6.87E-03;-0.68646;-4.97E-07;1.86E-06;2.03E+05;3384;15240;0.04601;30
8.00E-07;-1.43E-08;-0.01788;-6.87E-03;-0.68671;-4.31E-08;1.61E-07;2.03E+05;3384.2;15250;0.04118;30
-2.84E-06;5.07E-08;-0.01787;-6.87E-03;-0.68688;1.53E-07;-5.71E-07;2.03E+05;3384.4;15260;0.04774;30
1.38E-06;-2.47E-08;-0.01788;-6.87E-03;-0.68659;-7.44E-08;2.78E-07;2.03E+05;3384.5;15270;0.0292;30
-1.53E-06;2.73E-08;-0.01788;-6.87E-03;-0.68669;8.22E-08;-3.07E-07;2.03E+05;3384.7;15280;0.0406;30
-7.63E-06;1.37E-07;-0.01788;-6.87E-03;-0.68655;4.11E-07;-1.54E-06;2.03E+05;3384.9;15290;0.04388;30
-7.27E-08;1.30E-09;-0.01788;-6.87E-03;-0.68687;3.92E-09;-1.46E-08;2.03E+05;3385;15300;0.03887;30
-9.60E-06;1.72E-07;-0.01788;-6.87E-03;-0.68706;5.17E-07;-1.93E-06;2.03E+05;3385.2;15310;0.04697;30
2.11E-06;-3.77E-08;-0.01787;-6.87E-03;-0.68692;-1.14E-07;4.24E-07;2.03E+05;3385.4;15320;0.03925;30
-7.20E-06;1.29E-07;-0.01788;-6.87E-03;-0.68722;3.88E-07;-1.45E-06;2.03E+05;3385.5;15330;0.04369;30
-2.91E-06;5.20E-08;-0.01788;-6.87E-03;-0.6872;1.57E-07;-5.85E-07;2.03E+05;3385.7;15340;0.03288;30
-9.16E-06;1.64E-07;-0.01788;-6.87E-03;-0.68722;4.93E-07;-1.84E-06;2.03E+05;3385.9;15350;0.03735;30
-5.09E-07;9.10E-09;-0.01788;-6.88E-03;-0.68769;2.74E-08;-1.02E-07;2.03E+05;3386;15360;0.04622;30
5.74E-06;-1.03E-07;-0.01787;-6.88E-03;-0.68759;-3.09E-07;1.16E-06;2.03E+05;3386.2;15370;0.05025;30
5.16E-06;-9.23E-08;-0.01788;-6.88E-03;-0.68774;-2.78E-07;1.04E-06;2.03E+05;3386.4;15380;0.03636;30
-4.29E-06;7.67E-08;-0.01788;-6.88E-03;-0.68745;2.31E-07;-8.63E-07;2.03E+05;3386.5;15390;0.04699;30
5.82E-07;-1.04E-08;-0.01788;-6.88E-03;-0.68798;-3.13E-08;1.17E-07;2.03E+05;3386.7;15400;0.05142;30
9.45E-07;-1.69E-08;-0.01788;-6.88E-03;-0.68806;-5.09E-08;1.90E-07;2.03E+05;3386.9;15410;0.03826;30
3.20E-06;-5.72E-08;-0.01788;-6.88E-03;-0.68771;-1.72E-07;6.44E-07;2.03E+05;3387;15420;0.04542;30
-3.35E-06;5.98E-08;-0.01788;-6.88E-03;-0.68811;1.80E-07;-6.73E-07;2.03E+05;3387.2;15430;0.04524;30
9.38E-06;-1.68E-07;-0.01788;-6.88E-03;-0.68827;-5.05E-07;1.89E-06;2.03E+05;3387.4;15440;0.04487;30
8.00E-06;1.57E-07;0.01966;-6.88E-03;-0.68824;4.74E-07;1.61E-06;2.03E+05;3387.5;15450;0.04253;30
2.47E-06;-4.42E-08;-0.01788;-6.88E-03;-0.68794;-1.33E-07;4.97E-07;2.03E+05;3387.7;15460;0.04156;30
-5.82E-07;1.04E-08;-0.01788;-6.88E-03;-0.68841;3.13E-08;-1.17E-07;2.03E+05;3387.9;15470;0.04176;30
1.75E-06;-3.12E-08;-0.01788;-6.88E-03;-0.68842;-9.40E-08;3.51E-07;2.03E+05;3388;15480;0.03693;30
1.24E-06;-2.21E-08;-0.01788;-6.89E-03;-0.68882;-6.66E-08;2.49E-07;2.03E+05;3388.2;15490;0.03561;30
6.54E-07;-1.17E-08;-0.01788;-6.89E-03;-0.6887;-3.52E-08;1.32E-07;2.03E+05;3388.4;15500;0.04253;30
6.76E-06;-1.21E-07;-0.01788;-6.89E-03;-0.68875;-3.64E-07;1.36E-06;2.03E+05;3388.5;15510;0.03559;30
2.55E-06;-4.55E-08;-0.01788;-6.89E-03;-0.68877;-1.37E-07;5.12E-07;2.03E+05;3388.7;15520;0.04503;30
1.89E-06;-3.38E-08;-0.01788;-6.89E-03;-0.68875;-1.02E-07;3.80E-07;2.03E+05;3388.9;15530;0.0435;30
6.54E-06;-1.17E-07;-0.01788;-6.89E-03;-0.68897;-3.52E-07;1.32E-06;2.03E+05;3389;15540;0.03751;30
3.78E-06;-6.76E-08;-0.01788;-6.89E-03;-0.68896;-2.04E-07;7.61E-07;2.03E+05;3389.2;15550;0.04293;30
-6.54E-06;1.17E-07;-0.01788;-6.89E-03;-0.68922;3.52E-07;-1.32E-06;2.03E+05;3389.4;15560;0.03346;30
-1.11E-05;1.98E-07;-0.01788;-6.89E-03;-0.68924;5.95E-07;-2.22E-06;2.03E+05;3389.5;15570;0.04332;30
-8.29E-06;1.48E-07;-0.01788;-6.89E-03;-0.6891;4.46E-07;-1.67E-06;2.03E+05;3389.7;15580;0.04564;30
4.22E-06;-7.54E-08;-0.01788;-6.89E-03;-0.68944;-2.27E-07;8.49E-07;2.03E+05;3389.9;15590;0.03021;30
-1.75E-06;3.12E-08;-0.01788;-6.90E-03;-0.68954;9.40E-08;-3.51E-07;2.03E+05;3390;15600;0.03848;30
1.27E-05;-2.26E-07;-0.01788;-6.90E-03;-0.68965;-6.81E-07;2.55E-06;2.03E+05;3390.2;15610;0.04178;30
-2.84E-06;5.07E-08;-0.01787;-6.89E-03;-0.68944;1.53E-07;-5.71E-07;2.03E+05;3390.4;15620;0.041;30
-3.93E-06;7.02E-08;-0.01788;-6.90E-03;-0.68987;2.11E-07;-7.90E-07;2.03E+05;3390.5;15630;0.03328;30
-1.89E-06;3.38E-08;-0.01788;-6.90E-03;-0.68947;1.02E-07;-3.80E-07;2.03E+05;3390.7;15640;0.03751;30
-1.89E-06;3.38E-08;-0.01788;-6.90E-03;-0.68984;1.02E-07;-3.80E-07;2.03E+05;3390.9;15650;0.04658;30
4.36E-06;-7.80E-08;-0.01788;-6.90E-03;-0.68968;-2.35E-07;8.78E-07;2.03E+05;3391;15660;0.03829;30
-2.91E-06;5.20E-08;-0.01788;-6.90E-03;-0.69027;1.57E-07;-5.85E-07;2.03E+05;3391.2;15670;0.04215;30
4.80E-06;-8.58E-08;-0.01788;-6.90E-03;-0.68995;-2.58E-07;9.66E-07;2.03E+05;3391.4;15680;0.02787;30
-5.16E-06;9.23E-08;-0.01788;-6.90E-03;-0.69007;2.78E-07;-1.04E-06;2.03E+05;3391.5;15690;0.03691;30
-1.16E-06;2.08E-08;-0.01788;-6.90E-03;-0.69036;6.27E-08;-2.34E-07;2.04E+05;3391.7;15700;0.04253;30
-1.02E-05;1.82E-07;-0.01787;-6.90E-03;-0.69002;5.48E-07;-2.05E-06;2.04E+05;3391.9;15710;0.04315;30
-7.34E-06;1.31E-07;-0.01788;-6.90E-03;-0.69029;3.96E-07;-1.48E-06;2.04E+05;3392;15720;0.03773;30
-1.82E-06;3.25E-08;-0.01788;-6.90E-03;-0.6902;9.79E-08;-3.66E-07;2.04E+05;3392.2;15730;0.04255;30
2.04E-06;-3.64E-08;-0.01787;-6.90E-03;-0.69032;-1.10E-07;4.10E-07;2.04E+05;3392.4;15740;0.03543;30
2.98E-06;-5.33E-08;-0.01788;-6.91E-03;-0.69062;-1.61E-07;6.00E-07;2.04E+05;3392.5;15750;0.03968;30
5.82E-07;-1.04E-08;-0.01788;-6.91E-03;-0.69096;-3.13E-08;1.17E-07;2.04E+05;3392.7;15760;0.04045;30
-1.24E-06;2.21E-08;-0.01788;-6.91E-03;-0.69113;6.66E-08;-2.49E-07;2.04E+05;3392.9;15770;0.04489;30
4.80E-06;-8.58E-08;-0.01788;-6.91E-03;-0.69079;-2.58E-07;9.66E-07;2.04E+05;3393;15780;0.03927;30
7.27E-07;-1.30E-08;-0.01788;-6.90E-03;-0.69043;-3.92E-08;1.46E-07;2.04E+05;3393.2;15790;0.04294;30
-1.16E-06;2.08E-08;-0.01788;-6.91E-03;-0.6908;6.27E-08;-2.34E-07;2.04E+05;3393.4;15800;0.03601;30
-6.62E-06;1.18E-07;-0.01787;-6.91E-03;-0.6912;3.56E-07;-1.33E-06;2.04E+05;3393.5;15810;0.04158;30
-1.19E-05;2.13E-07;-0.01788;-6.91E-03;-0.69102;6.42E-07;-2.40E-06;2.04E+05;3393.7;15820;0.04392;30
-8.65E-06;1.55E-07;-0.01788;-6.91E-03;-0.69125;4.66E-07;-1.74E-06;2.04E+05;3393.9;15830;0.03694;30
1.89E-06;-3.38E-08;-0.01788;-6.91E-03;-0.69114;-1.02E-07;3.80E-07;2.04E+05;3394;15840;0.03796;30
7.49E-06;-1.34E-07;-0.01788;-6.91E-03;-0.69142;-4.03E-07;1.51E-06;2.04E+05;3394.2;15850;0.02403;30
1.03E-05;-1.85E-07;-0.01788;-6.91E-03;-0.69099;-5.56E-07;2.08E-06;2.04E+05;3394.4;15860;0.03578;30
4.87E-06;-8.71E-08;-0.01788;-6.92E-03;-0.69194;-2.62E-07;9.80E-07;2.04E+05;3394.5;15870;0.04081;30
2.91E-07;-5.20E-09;-0.01788;-6.91E-03;-0.6913;-1.57E-08;5.85E-08;2.04E+05;3394.7;15880;0.04276;30
-2.62E-06;4.68E-08;-0.01788;-6.92E-03;-0.69158;1.41E-07;-5.27E-07;2.04E+05;3394.9;15890;0.04257;30
-1.16E-06;2.08E-08;-0.01788;-6.92E-03;-0.69182;6.27E-08;-2.34E-07;2.04E+05;3395;15900;0.03541;30
1.16E-06;-2.08E-08;-0.01788;-6.92E-03;-0.69197;-6.27E-08;2.34E-07;2.04E+05;3395.2;15910;0.0424;30
4.73E-06;-8.45E-08;-0.01788;-6.92E-03;-0.69204;-2.55E-07;9.51E-07;2.04E+05;3395.4;15920;0.03078;30
4.87E-06;-8.71E-08;-0.01788;-6.92E-03;-0.69192;-2.62E-07;9.80E-07;2.04E+05;3395.5;15930;0.03756;30
-6.25E-06;1.12E-07;-0.01788;-6.92E-03;-0.69214;3.37E-07;-1.26E-06;2.04E+05;3395.7;15940;0.04082;30
5.82E-06;-1.04E-07;-0.01788;-6.92E-03;-0.6922;-3.13E-07;1.17E-06;2.04E+05;3395.9;15950;0.03042;30
9.82E-06;-1.76E-07;-0.01788;-6.92E-03;-0.69225;-5.29E-07;1.98E-06;2.04E+05;3396;15960;0.03715;30
4.36E-07;-7.80E-09;-0.01788;-6.92E-03;-0.69234;-2.35E-08;8.78E-08;2.04E+05;3396.2;15970;0.04234;30
1.09E-06;-1.95E-08;-0.01788;-6.92E-03;-0.69221;-5.87E-08;2.19E-07;2.04E+05;3396.4;15980;0.03156;30
1.24E-05;-2.21E-07;-0.01788;-6.93E-03;-0.69257;-6.66E-07;2.49E-06;2.04E+05;3396.5;15990;0.03757;30
-1.96E-06;3.51E-08;-0.01788;-6.93E-03;-0.69256;1.06E-07;-3.95E-07;2.04E+05;3396.7;16000;0.04159;30
8.73E-07;-1.56E-08;-0.01788;-6.93E-03;-0.69268;-4.70E-08;1.76E-07;2.04E+05;3396.9;16010;0.03948;30
1.89E-06;-3.38E-08;-0.01788;-6.93E-03;-0.69264;-1.02E-07;3.80E-07;2.04E+05;3397;16020;0.03539;30
6.11E-06;-1.09E-07;-0.01788;-6.93E-03;-0.69253;-3.29E-07;1.23E-06;2.04E+05;3397.2;16030;0.03677;30
-5.31E-06;9.49E-08;-0.01788;-6.93E-03;-0.69318;2.86E-07;-1.07E-06;2.04E+05;3397.4;16040;0.03985;30
7.27E-08;-1.30E-09;-0.01788;-6.93E-03;-0.69282;-3.92E-09;1.46E-08;2.04E+05;3397.5;16050;0.04236;30
8.07E-06;-1.44E-07;-0.01788;-6.93E-03;-0.6931;-4.35E-07;1.62E-06;2.04E+05;3397.7;16060;0.03603;30
-4.07E-06;7.28E-08;-0.01788;-6.93E-03;-0.69308;2.19E-07;-8.19E-07;2.04E+05;3397.9;16070;0.03966;30
8.58E-06;-1.53E-07;-0.01788;-6.93E-03;-0.6931;-4.62E-07;1.73E-06;2.04E+05;3398;16080;0.04488;30
-1.67E-05;2.99E-07;-0.01788;-6.93E-03;-0.69318;9.01E-07;-3.37E-06;2.04E+05;3398.2;16090;0.0335;30
-2.33E-06;4.16E-08;-0.01788;-6.94E-03;-0.69362;1.25E-07;-4.68E-07;2.04E+05;3398.4;16100;0.04197;30
-1.24E-06;2.21E-08;-0.01788;-6.93E-03;-0.69331;6.66E-08;-2.49E-07;2.04E+05;3398.5;16110;0.04002;30
-5.16E-06;9.23E-08;-0.01788;-6.94E-03;-0.69357;2.78E-07;-1.04E-06;2.04E+05;3398.7;16120;0.0472;30
3.35E-06;-5.98E-08;-0.01788;-6.94E-03;-0.6936;-1.80E-07;6.73E-07;2.04E+05;3398.9;16130;0.03297;30
2.84E-06;-5.07E-08;-0.01787;-6.94E-03;-0.69369;-1.53E-07;5.71E-07;2.04E+05;3399;16140;0.04006;30
7.27E-08;-1.30E-09;-0.01788;-6.94E-03;-0.69352;-3.92E-09;1.46E-08;2.04E+05;3399.2;16150;0.04392;30
