;SAV20-74;;;;;;;;;;SAV20-42;;;;;;;;;;SAV11-84;;;;;;;;;;SAV11-44;;;;;;;;;;SAV11-8;;;;;;;;;;SA7CC-320;;;;;;;;;;SA7CC-247;;;;;;;;;;SA7CC-136;;;;;;;;;;SA7CC-065;;;;;;;;;;SA7CC-023;;;;;;;;;;SA7CC-006;;;;;;;;;;HTW-47834;;;;;;;;;;HTW-48050;;;;;;;;;;PK3;;;;;;;;
age [Ma];T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km]
48,7;346,8630309;296,5686275;397,1574344;13,32116068;11,38962065;15,25270071;26,02374719;22,25035906;29,79713531;;347,7923187;298,2126697;397,3719677;13,35684967;11,45275955;15,26093979;26,09346793;22,37370498;29,81323088;;346,6957497;296,2676056;397,1238938;13,3147363;11,37806001;15,2514126;26,01119675;22,2277746;29,79461889;;346,8875224;296,6682199;397,1068249;13,32210127;11,39344547;15,25075707;26,02558469;22,25783109;29,79333828;;341,7905805;287,9338395;395,6473214;13,32871198;11,22847567;15,4289483;25,6431815;21,60252543;29,68383757;;128,3379963;96,95979899;159,7161937;5,887251093;4,447838512;7,326663674;20,99782546;15,86392958;26,13172134;;138,1352572;105,3283302;170,9421842;6,336681007;4,831728287;7,841633727;22,60078934;17,23313404;27,96844465;;214,694;179,948;249,44;6,11196605;5,122807655;7,101124445;35,12683124;29,44191747;40,81174502;;214,694;179,948;249,44;6,11196605;5,122807655;7,101124445;35,12683124;29,44191747;40,81174502;;1532,048031;1232,6;1831,496063;62162,58777;50012,53493;74312,64062;0,021351449;0,01717818;0,025524719;;1638,125;1320;1956,25;66466,64269;53558,77503;79374,51035;0,022829795;0,018396233;0,027263357;;2280,898268;1690,12987;2871,666667;92547,05851;68576,73143;116517,3856;0,031787831;0,023554563;0,040021099;;1622,655873;1298,409091;1946,902655;65838,98549;52682,72758;78995,24341;0,022614209;0,018095331;0,027133088;;179,3145349;110,8790698;247,75;5,209624931;3,221369459;7,197880403;34,41985503;21,28350337;47,55620669
48,8;347,0073744;296,6386555;397,3760933;13,3388061;11,40265539;15,27495681;26,00025422;22,22627247;29,77423596;;347,9273335;298,280543;397,574124;13,37416891;11,4657688;15,28256902;26,06918408;22,34929433;29,78907383;;346,8415805;296,3380282;397,3451327;13,33243306;11,39109941;15,2737667;25,98783176;22,20374734;29,77191618;;347,0337471;296,7381174;397,3293769;13,33981986;11,40647866;15,27316105;26,00223025;22,23372487;29,77073563;;341,9986636;288,0151844;395,9821429;13,34630698;11,23963183;15,45298213;25,62496607;21,58014084;29,66979131;;128,4236605;97,02261307;159,8247078;5,891764674;4,45116112;7,332368229;20,99383176;15,86060083;26,12706269;;138,2517546;105,4221388;171,0813704;6,342653692;4,836510899;7,848796486;22,60046216;17,23369852;27,96722579;;213,856;179,152;248,56;6,117209183;5,124524258;7,109894109;34,95973304;29,28655775;40,63290833;;213,856;179,152;248,56;6,117209183;5,124524258;7,109894109;34,95973304;29,28655775;40,63290833;;1536,507087;1236,4;1836,614173;64319,44357;51756,71543;76882,17172;0,020686278;0,016645881;0,024726674;;1643,27088;1324,488189;1962,053571;68788,66331;55444,15908;82133,16754;0,022123658;0,017831828;0,026415488;;2290,016234;1697,532468;2882,5;95861,95287;71060,09774;120663,808;0,03083091;0,022854192;0,038807628;;1627,69107;1302,727273;1952,654867;68136,47971;54533,22932;81739,73009;0,021913904;0,017538857;0,026288952;;179,7290698;110,9581395;248,5;5,216690221;3,22059332;7,212787122;34,45270126;21,26983486;47,63556766
48,9;347,1517178;296,7086835;397,5947522;13,35652685;11,41575079;15,29730291;25,97667681;22,20212426;29,75122936;;348,0623483;298,3484163;397,7762803;13,391563;11,47883887;15,30428714;26,04481749;22,32482223;29,76481275;;346,9874112;296,4084507;397,5663717;13,35020522;11,40419945;15,29621098;25,96438207;22,17965844;29,7491057;;347,1799718;296,8080149;397,5519288;13,35761391;11,41957253;15,2956553;25,978791;22,20955704;29,74802496;;342,2067468;288,0965293;396,3169643;13,36397725;11,25084616;15,47710834;25,6066544;21,55769379;29,65561501;;128,5093246;97,08542714;159,933222;5,896257272;4,454467858;7,338046687;20,98991923;15,85733394;26,12250452;;138,3682521;105,5159475;171,2205567;6,348604005;4,841276496;7,855931514;22,60021555;17,23432305;27,96610805;;213,018;178,356;247,68;6,122430639;5,12619703;7,118664247;34,79304423;29,13156727;40,45452119;;213,018;178,356;247,68;6,122430639;5,12619703;7,118664247;34,79304423;29,13156727;40,45452119;;1540,966142;1240,2;1841,732283;66542,2591;53554,52498;79529,99322;0,020044389;0,01613212;0,023956657;;1648,41676;1328,976378;1967,857143;71182,20979;57388,08147;84976,33811;0,021442072;0,017286894;0,025597249;;2299,134199;1704,935065;2893,333333;99281,59967;73622,79272;124940,4066;0,029906393;0,022177243;0,037635543;;1632,726267;1307,045455;1958,40708;70504,66027;56441,05665;84568,26389;0,021237975;0,017001624;0,025474325;;180,1436047;111,0372093;249,25;5,223758167;3,219828592;7,227687742;34,48544111;21,25619252;47,7146897
49;347,2960613;296,7787115;397,8134111;13,37432305;11,42890693;15,31973917;25,95301547;22,17791489;29,72811604;;348,1973631;298,4162896;397,9784367;13,40903206;11,49196984;15,32609429;26,02036867;22,30028913;29,74044821;;347,1332419;296,4788732;397,7876106;13,3680529;11,4173602;15,3187456;25,94084818;22,15550834;29,72618801;;347,3261966;296,8779124;397,7744807;13,37548356;11,43272715;15,31823997;25,95526744;22,18532806;29,72520683;;342,41483;288,1778742;396,6517857;13,38172289;11,26211869;15,5013271;25,58824694;21,5351847;29,64130918;;128,5949887;97,14824121;160,0417362;5,900729413;4,457759124;7,343699701;20,98608576;15,8541273;26,11804421;;138,4847496;105,6097561;171,359743;6,354532499;4,846025497;7,863039501;22,60004732;17,23500597;27,96508867;;212,18;177,56;246,8;6,127630956;5,12782615;7,127435762;34,62675894;28,97694089;40,276577;;212,18;177,56;246,8;6,127630956;5,12782615;7,127435762;34,62675894;28,97694089;40,276577;;1545,425197;1244;1846,850394;68832,79006;55407,39921;82258,1809;0,019424877;0,01563618;0,023213573;;1653,562641;1333,464567;1973,660714;73649,20044;59392,12507;87906,2758;0,020784086;0,016760685;0,024807487;;2308,252165;1712,337662;2904,166667;102808,882;76267,02286;129350,7411;0,02901306;0,021522846;0,036503274;;1637,761464;1311,363636;1964,159292;72945,42062;58407,75604;87483,08521;0,020585477;0,016482892;0,024688061;;180,5581395;111,1162791;250;5,230828819;3,219075231;7,242582406;34,51807463;21,24257607;47,79357319
49,1;347,4404047;296,8487395;398,03207;13,39219481;11,44212387;15,34226575;25,92927072;22,15364484;29,7048966;;348,3323779;298,4841629;398,180593;13,42657619;11,50516176;15,34799062;25,99583815;22,27569552;29,71598079;;347,2790727;296,5492958;398,0088496;13,38597622;11,43058173;15,34137072;25,91723061;22,13129753;29,70316368;;347,4724213;296,9478099;397,9970326;13,3934289;11,44594257;15,34091523;25,9316601;22,1610384;29,70228179;;342,6229131;288,2592191;396,9866071;13,39954403;11,27344947;15,52563859;25,56974419;21,51261404;29,62687433;;128,6806528;97,21105528;160,1502504;5,905181665;4,46103535;7,349327979;20,9823291;15,85097922;26,11367898;;138,601247;105,7035647;171,4989293;6,360439775;4,850758358;7,870121193;22,59995512;17,23574549;27,96416475;;211,342;176,764;245,92;6,13281072;5,129411826;7,136209614;34,46087115;28,82267333;40,09906896;;211,342;176,764;245,92;6,13281072;5,129411826;7,136209614;34,46087115;28,82267333;40,09906896;;1549,884252;1247,8;1851,968504;71192,83218;57316,80664;85068,85771;0,018826875;0,015157374;0,022496376;;1658,708521;1337,952756;1979,464286;76191,59766;61457,90945;90925,28588;0,020148794;0,016252484;0,024045103;;2317,37013;1719,74026;2915;106446,7508;78995,04724;133898,4544;0,028149739;0,020890163;0,035409315;;1642,796661;1315,681818;1969,911504;75460,6977;60434,90974;90486,48566;0,019955508;0,015981953;0,023929063;;180,5976744;111,1953488;250;5,237902223;3,225015863;7,250788582;34,47900834;21,22898521;47,72903147
49,2;347,5847482;296,9187675;398,2507289;13,41014223;11,45540167;15,3648828;25,90544311;22,12931459;29,68157162;;348,4673928;298,5520362;398,3827493;13,44419548;11,51841469;15,36997627;25,97122648;22,25104188;29,69141109;;347,4249034;296,6197183;398,2300885;13,40397527;11,44386407;15,36408648;25,8935299;22,10702649;29,6800333;;347,618646;297,0177074;398,2195846;13,41145004;11,45921886;15,36368122;25,9079695;22,13668856;29,67925044;;342,8309963;288,340564;397,3214286;13,41744076;11,28483853;15,55004299;25,55114663;21,48998227;29,612311;;128,766317;97,27386935;160,2587646;5,909614644;4,464297001;7,354932286;20,97864687;15,84788788;26,10940586;;138,7177445;105,7973734;171,6381156;6,366326486;4,855475574;7,877177397;22,59993642;17,23653971;27,96333313;;210,504;175,968;245,04;6,137970565;5,130954302;7,144986828;34,29537463;28,66875918;39,92199008;;210,504;175,968;245,04;6,137970565;5,130954302;7,144986828;34,29537463;28,66875918;39,92199008;;1554,343307;1251,6;1857,086614;73624,22202;59284,24941;87964,19463;0,018249553;0,014695042;0,021804064;;1663,854401;1342,440945;1985,267857;78811,40883;63587,09156;94035,7261;0,019535323;0,015761606;0,02330904;;2326,488095;1727,142857;2925,833333;110198,2267;81809,17857;138587,2747;0,027315309;0,020278393;0,034352225;;1647,831858;1320;1975,663717;78052,47273;62524,13648;93580,80899;0,019347203;0,015498127;0,023196278;;180,6372093;111,2744186;250;5,244978427;3,230961812;7,258995043;34,44002903;21,21541969;47,66463837
49,3;347,7290916;296,9887955;398,4693878;13,42816541;11,46874037;15,38759045;25,88153318;22,10492464;29,65814172;;348,6024076;298,6199095;398,5849057;13,46189003;11,53172868;15,39205137;25,94653423;22,22632872;29,66673974;;347,5707341;296,6901408;398,4513274;13,42205016;11,4572073;15,38689302;25,8697466;22,08269572;29,65679749;;347,7648707;297,0876048;398,4421365;13,42954708;11,47255606;15,38653809;25,88419622;22,11227903;29,6561134;;343,0390794;288,4219089;397,65625;13,43541317;11,29628589;15,57454044;25,5324548;21,46728986;29,59761974;;128,8519811;97,33668342;160,3672788;5,91402901;4,467544577;7,360513442;20,97503652;15,84485137;26,10522167;;138,834242;105,891182;171,7773019;6,372193329;4,860177676;7,884208982;22,59998853;17,23738657;27,96259048;;209,666;175,172;244,16;6,143111169;5,132453854;7,153768485;34,13026302;28,5151929;39,74533315;;209,666;175,172;244,16;6,143111169;5,132453854;7,153768485;34,13026302;28,5151929;39,74533315;;1558,802362;1255,4;1862,204724;76128,83775;61311,26384;90946,41165;0,017692116;0,014248556;0,021135676;;1669,000281;1346,929134;1991,071429;81510,68711;65781,3665;97240,00772;0,018942842;0,015287395;0,022598289;;2335,606061;1734,545455;2936,666667;114066,4007;84711,7843;143421,0171;0,026508693;0,019686767;0,033330619;;1652,867056;1324,318182;1981,415929;80722,77213;64677,09213;96768,45214;0,018759733;0,015030764;0,022488701;;180,6767442;111,3534884;250;5,25205748;3,236913108;7,267201852;34,4011361;21,20187922;47,60039298
49,4;347,8734351;297,0588235;398,6880466;13,44626441;11,48214001;15,41038882;25,85754152;22,08047551;29,63460753;;348,7374224;298,6877828;398,787062;13,4796599;11,54510376;15,41421603;25,92176197;22,20155656;29,64196737;;347,7165649;296,7605634;398,6725664;13,44020095;11,47061144;15,40979046;25,84588131;22,05830574;29,63345688;;347,9110954;297,1575023;398,6646884;13,44772009;11,48595422;15,40948596;25,86034082;22,08781033;29,63287131;;343,2471626;288,5032538;397,9910714;13,45346134;11,30779157;15,59913111;25,51366923;21,44453732;29,58280114;;128,9376452;97,39949749;160,475793;5,918425466;4,47077861;7,366072323;20,97149535;15,84186763;26,10112307;;138,9507394;105,9849906;171,9164882;6,378041054;4,864865233;7,891216875;22,60010861;17,23828393;27,96193328;;208,828;174,376;243,28;6,14823326;5,133910793;7,162555728;33,9655298;28,36196882;39,56909078;;208,828;174,376;243,28;6,14823326;5,133910793;7,162555728;33,9655298;28,36196882;39,56909078;;1563,261417;1259,2;1867,322835;78708,5999;63399,42117;94017,77863;0,017153803;0,013817311;0,020490296;;1674,146161;1351,417323;1996,875;84291,53239;68042,46825;100540,5965;0,018370551;0,01482922;0,021911883;;2344,724026;1741,948052;2947,5;118054,4362;87705,28764;148403,5847;0,02572886;0,019114547;0,032343173;;1657,902253;1328,636364;1987,168142;83473,66834;66895,47046;100051,8662;0,018192305;0,014579242;0,021805369;;180,7162791;111,4325581;250;5,259139427;3,242869779;7,275409075;34,36232897;21,18836355;47,53629438
49,5;348,0177785;297,1288515;398,9067055;13,46443933;11,49560063;15,43327803;25,83346871;22,05596772;29,61096971;;348,8724372;298,7556561;398,9892183;13,49750517;11,55853998;15,43647036;25,8969103;22,17672594;29,61709466;;347,8623956;296,8309859;398,8938053;13,45842773;11,48407653;15,43277893;25,82193459;22,03385706;29,61001212;;348,0573201;297,2273998;398,8872404;13,46596915;11,49941336;15,43252494;25,8364039;22,06328299;29,6095248;;343,4552458;288,5845987;398,3258929;13,47158534;11,31935557;15,62381512;25,49479048;21,42172516;29,5678558;;129,0233094;97,46231156;160,5843072;5,922804763;4,473999667;7,371609859;20,96802053;15,83893453;26,09710654;;139,0672369;106,0787992;172,0556745;6,383870458;4,869538849;7,898202066;22,60029364;17,2392295;27,96135779;;207,99;173,58;242,4;6,15333761;5,13532546;7,171349761;33,80116827;28,20908115;39,39325539;;207,99;173,58;242,4;6,15333761;5,13532546;7,171349761;33,80116827;28,20908115;39,39325539;;1567,720472;1263;1872,440945;81365,47222;65550,32815;97180,61629;0,016633885;0,013400729;0,019867042;;1679,292042;1355,905512;2002,678571;87156,09215;70372,17042;103940,0139;0,017817686;0,014386478;0,021248894;;2353,841991;1749,350649;2958,333333;122165,57;90792,16873;153538,9713;0,024974821;0,018561025;0,031388617;;1662,93745;1332,954545;1992,920354;86307,2807;69181,00385;103433,5575;0,01764416;0,014142963;0,021145357;;180,755814;111,5116279;250;5,266224314;3,248831854;7,283616774;34,32360704;21,1748724;47,47234168
49,6;348,162122;297,1988796;399,1253644;13,48269022;11,50912226;15,45625818;25,80931538;22,03140183;29,58722892;;349,007452;298,8235294;399,1913747;13,5154259;11,57203734;15,45881445;25,87197983;22,15183739;29,59212227;;348,0082263;296,9014085;399,1150442;13,47673056;11,49760259;15,45585853;25,79790707;22,00935025;29,58646389;;348,2035448;297,2972973;399,1097923;13,48429433;11,51293351;15,45565515;25,81238606;22,03869756;29,58607456;;343,6633289;288,6659436;398,6607143;13,48978525;11,33097791;15,6485926;25,47581911;21,39885389;29,55278433;;129,1089735;97,52512563;160,6928214;5,927167693;4,477208348;7,377127039;20,96460908;15,8360498;26,09316836;;139,1837343;106,1726079;172,1948608;6,389682385;4,874199169;7,9051656;22,60054047;17,24022087;27,96086008;;207,152;172,784;241,52;6,158425039;5,136698231;7,180151847;33,63717163;28,05652401;39,21781924;;207,152;172,784;241,52;6,158425039;5,136698231;7,180151847;33,63717163;28,05652401;39,21781924;;1572,179528;1266,8;1877,559055;84101,46245;67765,62776;100437,2971;0,016131664;0,012998256;0,019265072;;1684,437922;1360,393701;2008,482143;90106,56235;72772,28697;107440,8377;0,017283514;0,013958593;0,020608435;;2362,959957;1756,753247;2969,166667;126403,114;93974,96572;158831,2623;0,024245625;0,01802552;0,030465731;;1667,972647;1337,272727;1998,672566;89225,77636;71535,46404;106916,0887;0,017114568;0,013721356;0,020507781;;180,7953488;111,5906977;250;5,273312188;3,254799362;7,291825014;34,28496975;21,16140553;47,40853397
49,7;348,3064654;297,2689076;399,3440233;13,50101714;11,5227049;15,47932938;25,78508214;22,00677839;29,56338588;;349,1424669;298,8914027;399,393531;13,53342214;11,58559588;15,48124839;25,84697121;22,1268915;29,56705093;;348,1540571;296,971831;399,3362832;13,49510951;11,51118965;15,47902936;25,77379937;21,98478585;29,56281288;;348,3497695;297,3671948;399,3323442;13,50269569;11,5265147;15,47887668;25,78828793;22,01405458;29,56252128;;343,8714121;288,7472885;398,9955357;13,50806112;11,34265857;15,67346366;25,45675572;21,37592405;29,53758739;;129,1946376;97,5879397;160,8013356;5,931515095;4,480405286;7,382624903;20,96125786;15,83321108;26,08930464;;139,3002318;106,2664165;172,3340471;6,395477729;4,878846871;7,912108587;22,60084577;17,24125552;27,96043602;;206,314;171,988;240,64;6,163496412;5,138029513;7,188963311;33,47353291;27,90429141;39,04277441;;206,314;171,988;240,64;6,163496412;5,138029513;7,188963311;33,47353291;27,90429141;39,04277441;;1576,638583;1270,6;1882,677165;86918,62318;70046,99988;103790,2465;0,01564647;0,012609361;0,018683579;;1689,583802;1364,88189;2014,285714;93145,18839;75244,67304;111045,7037;0,016767332;0,013545009;0,019989654;;2372,077922;1764,155844;2980;130770,4564;97256,27593;164284,6369;0,023540364;0,01750738;0,029573347;;1673,007844;1341,590909;2004,424779;92231,37119;73960,66287;110502,0795;0,016602833;0,01331387;0,019891795;;180,8348837;111,6697674;250;5,280403093;3,260772332;7,300033855;34,24641652;21,14796266;47,34487038
49,8;348,4508089;297,3389356;399,5626822;13,51942014;11,53634858;15,5024917;25,76076963;21,98209798;29,53944129;;349,2774817;298,959276;399,5956873;13,55149393;11,5992156;15,50377226;25,82188508;22,10188882;29,54188134;;348,2998878;297,0422535;399,5575221;13,51356461;11,52483772;15,5022915;25,74961212;21,96016444;29,5390598;;348,4959942;297,4370923;399,5548961;13,52117327;11,54015693;15,50218961;25,76411016;21,98935465;29,53886567;;344,0794953;288,8286334;399,3303571;13,52641299;11,35439755;15,69842842;25,43760091;21,35293619;29,52226563;;129,2803018;97,65075377;160,9098497;5,935847849;4,483591149;7,388104549;20,95796361;15,83041589;26,08551132;;139,4167293;106,3602251;172,4732334;6,401257433;4,883482673;7,919032192;22,60120605;17,24233079;27,96008131;;205,476;171,192;239,76;6,168552641;5,139319744;7,197785538;33,31024504;27,75237725;38,86811282;;205,476;171,192;239,76;6,168552641;5,139319744;7,197785538;33,31024504;27,75237725;38,86811282;;1581,097638;1274,4;1887,795276;89819,05266;72396,16199;107241,9433;0,015177661;0,012233534;0,018121789;;1694,729682;1369,370079;2020,089286;96274,26601;77791,22571;114757,3063;0,016268466;0,013145194;0,019391738;;2381,195887;1771,558442;2990,833333;135271,0634;100638,757;169903,3698;0,022858161;0,01700598;0,028710343;;1678,043041;1345,909091;2010,176991;95326,33069;76458,45305;114194,2083;0,016108284;0,012919982;0,019296585;;180,8744186;111,7488372;250;5,287497075;3,26675079;7,30824336;34,20794679;21,13454355;47,28135003
49,9;348,5951523;297,4089636;399,7813411;13,53789926;11,55005329;15,52574522;25,73637853;21,95736117;29,51539588;;349,4124965;299,0271493;399,7978437;13,5696413;11,61289649;15,52638611;25,7967221;22,07682996;29,51661424;;348,4457186;297,1126761;399,7787611;13,53209591;11,53854679;15,52564502;25,725346;21,93548661;29,51520539;;348,6422189;297,5069897;399,7774481;13,53972711;11,5538602;15,52559403;25,7398534;21,96459833;29,51510846;;344,2875784;288,9099783;399,6651786;13,5448409;11,36619482;15,72348697;25,41835531;21,32989088;29,50681973;;129,3659659;97,71356784;161,0183639;5,94016688;4,486766634;7,393567125;20,95472291;15,82766166;26,08178415;;139,5332267;106,4540338;172,6124197;6,407022483;4,888107326;7,925937641;22,60161769;17,24344394;27,95979144;;204,638;170,396;238,88;6,173594682;5,140569393;7,20661997;33,14730081;27,60077537;38,69382626;;204,638;170,396;238,88;6,173594682;5,140569393;7,20661997;33,14730081;27,60077537;38,69382626;;1585,556693;1278,2;1892,913386;92804,89571;74814,8699;110794,9215;0,014724624;0,011870288;0,01757896;;1699,875562;1373,858268;2025,892857;99496,14226;80413,8848;118578,3997;0,015786272;0,01275864;0,018813904;;2390,313853;1778,961039;3001,666667;139908,4806;104125,1281;175691,8332;0,02219818;0,016520717;0,027875644;;1683,078238;1350,227273;2015,929204;98512,9709;79030,72895;117995,2129;0,01563028;0,012539185;0,018721374;;180,9139535;111,827907;250;5,294594177;3,272734765;7,316453589;34,16956001;21,12114795;47,21797207
50;348,7394958;297,4789916;400;13,55645452;11,56381904;15,54909;25,71190949;21,93256858;29,49125041;;349,5475113;299,0950226;400;13,58786428;11,62663857;15,54909;25,77148296;22,05171552;29,49125041;;348,5915493;297,1830986;400;13,55070344;11,55231687;15,54909;25,70100167;21,91075294;29,49125041;;348,7884436;297,5768872;400;13,55835725;11,56762451;15,54909;25,71551832;21,93978624;29,49125041;;344,4956616;288,9913232;400;13,56334487;11,37805035;15,7486394;25,39901955;21,30678869;29,49125041;;129,45163;97,77638191;161,1268781;5,944473155;4,489932474;7,399013836;20,95153221;15,82494569;26,07811872;;139,6497242;106,5478424;172,751606;6,412773918;4,892721619;7,932826216;22,60207688;17,24459206;27,9595617;;203,8;169,6;238;6,178623536;5,141778958;7,215468114;32,98469292;27,44947948;38,51990635;;203,8;169,6;238;6,178623536;5,141778958;7,215468114;32,98469292;27,44947948;38,51990635;;1590,015748;1282;1898,031496;95878,34451;77304,9184;114451,7706;0,014286769;0,011519155;0,017054383;;1705,021443;1378,346457;2031,696429;102813,2165;83114,63367;122511,7992;0,015320129;0,012384857;0,018255402;;2399,431818;1786,363636;3012,5;144686,3346;107718,1709;181654,4982;0,021559615;0,016051013;0,027068216;;1688,113435;1354,545455;2021,681416;101793,6594;81679,42733;121907,8915;0,015168206;0,012170997;0,018165414;;180,9534884;111,9069767;250;5,301694444;3,278724285;7,324664602;34,13125564;21,10777562;47,15473565
50,1;348,8838392;297,5490196;400,2186589;13,57508595;11,5776458;15,5725261;25,68736322;21,9077208;29,46700564;;349,6825261;299,1628959;400,2021563;13,60616289;11,6404418;15,57188399;25,74616836;22,02654611;29,46579061;;348,73738;297,2535211;400,2212389;13,56938721;11,56614794;15,57262649;25,67657983;21,88596406;29,4671956;;348,9346683;297,6467847;400,2225519;13,57706371;11,58144984;15,57267758;25,69110563;21,91491898;29,46729228;;344,7037448;289,0726681;400,3348214;13,58192494;11,38996411;15,77388577;25,3795943;21,28363022;29,47555837;;129,5372942;97,83919598;161,2353923;5,948767684;4,493089431;7,404445937;20,94838783;15,82226521;26,07451045;;139,7662217;106,641651;172,8907923;6,418512817;4,897326377;7,939699256;22,60257971;17,24577219;27,95938724;;202,962;168,804;237,12;6,18364025;5,14294897;7,224331531;32,82241395;27,29848328;38,34634461;;202,962;168,804;237,12;6,18364025;5,14294897;7,224331531;32,82241395;27,29848328;38,34634461;;1594,474803;1285,8;1903,149606;99041,63956;79868,14209;118215,137;0,01386353;0,011179685;0,016547374;;1710,167323;1382,834646;2037,5;106227,9412;85895,50005;126560,3823;0,014869445;0,012023375;0,017715515;;2408,549784;1793,766234;3023,333333;149608,3344;111420,7314;187795,9374;0,020941693;0,015596315;0,02628707;;1693,148632;1358,863636;2027,433628;105170,8163;84406,52823;125935,1043;0,014721472;0,011814954;0,01762799;;180,9930233;111,9860465;250;5,308797917;3,284719377;7,332876458;34,09303313;21,09442632;47,09163993
